input_text,encouragement_text
最初に送った事に対しては返事ないですし。, 私の場合には年を取ることに対して一切ストップをかける気持ちがないんです。
これまで何気なく喋ってた人と喋る機械がぐっとへってしまい。,私たちが目標を達成するには二つしか方法はない。時間を投入して自分で実行するか他の人に仕事
でも彼は遊びだと思うし私はもう社会人だしで気持ちが混乱してます。,人付き合いの苦手な人や人間関係に悩む人は相手をしゃべる猿とか九官鳥
仲はふつーといってました。, 人間は誰でも人に知られずして到達すべきである。
理由教えてくれなくて。, 自分の弱さを許容せよ。
うまくやっていけるかわからない。, 人生に悔いは残さない。
かなりストレスです。, 1日3食ではなく1日2食にする。それはあなたの自然食になるのです。
彼は後悔してますか。, 僕は仕事が好きでした。ただ仕事で無理するうちに自分のことを嫌いになってしまったんです。
部活のことを相談したら先輩と軽く揉めてしまって。, 女にほめられると男は自分にほめてくれたのだと勘違いをする。
予兆なんて何もありませんでしたが気づかなかった私が悪いってことですよね。,何かを成し遂げてそれがすごく上手く行ったとすれば君はきっと成功する
彼の気持ちもう話もなく。, 私はこの自己本位という言葉を自分の手に握ってから大変強くなりました。
そろそろ彼氏が欲しいんですがなかなか出会いが無く。, 女が泣きわめくのは見てられねぇ。
それはないんですけど悲しい思いはさせたくないなとか。, 何よりもまず偉大な人物を産み出すことあとのことはそれで確実。
同僚の彼についてもちょっと諦めモードです。, どんなに嫌なことやうまくいかないことがあっても自分が創り出したものを手にする瞬間ほど幸せな瞬間はありません。
難しい人すぎて。, 人生の歩みは自分自身の心から始まり自分自身の心の中に終わるのです。
私も不倫ですから。, どんなに辛いことだってあれってなんだったのかしらって必ず思える日が来るから不思議。
女としてはもう見てくれないですか。, 私たちの苦しみの多くは私たちが考えすぎることに由来します。
結局私は既婚子持ちのまま外に男性がいる感じで。, いいアイデアを思いついたらまずあの人に持っていってあげたいと思わせなきゃいけない。
もう人はなんだか強く言えないというか。, 人は誰でも実際に起こらなかったことを思い出にすることもできるものなのです。
でも不倫になっちゃうんですよね。, 私もそうだったんですが若い頃は格好をつけることばかり考えて本当に大切な心を忘れてしまいがち。
それは仕方ありません彼は言いたくないのに私が無理矢理言わせたから。, 俺はもう何事も学んでいない。
彼の影ちらついてうまくいかなくて。, 愛されることと憎まれることはまったく違う。
また仕事柄なのか暴言が毎日すごくブスくそ女死ね黙れきもいは毎日です。,女の最大の欠点は男のようになろうとすることにある
月に彼が課内異動で一緒に仕事する事がなくなり。, 人は誰でも実際に起こらなかったことを思い出にすることもできるものなのです。
結婚まできたのに。仲良くやっていたのに。, 人は誰でも大切なものを守るためなら牙を剥くというものだ。
私がなぜこんなに反対してしまうのか何かあるのか。, 私の言う通りにチームを作れば100勝てる。
どんどん孤立していくのでは。, 私は無我夢中でリストのラカンパネラや愛の夢を弾いた。
思いが伝らなくて。, あなたの心にうまくやっている自分の心の絵をつくりあげいつまでも消えないように焼きつけなさい。
出張は多分余りに期待できないと思います。, 私は笑いの力を信じている。
関係は良好ですが年下で言動も子供みたいで不安です。, 女には一日一日が全部ですもの。
彼女にもなれず。, 俺はもう諦める事を諦めた。
相変わらず何も言わないのに嫉妬。, 幸せそうな顔をすることがみんなの幸せになる。
人辞めたから私に当たると都合が悪いとか言う理由でしょうか。, 俺達は喧嘩はしない。俺達の喧嘩はあくまで手段であって目的はケンカだ。
あまり良くないのでしょうか。, 言葉に出すから変わり始めて行動するから大きく変わるのが人生。
頭がおかしいですわたし。, 私自身が金持ちかどうかは正確に判断できるものではない。
彼に告白されましたがどんな感じでしょう。, あなたがたには時間がなく現在あなたがたいへんな苦境にあるとは思われないだろうか。
頼りにされてもって感じでしたが。,人は何か物を得るために働きますけどその物もさほど必要な物ともかぎらずしかも時がたてば時代遅れとなる物
心配になって来た。, 幸福の連結した一生など誰もが考えられない。
今日は何も言ってくれなかったから。, 何にもない平穏無事な人生よりも傷つきながら人を愛する人生のほうが楽しいにきまってます。
あのやっぱり彼女を思うとつらくて。, あなたはとても謙虚で偉い人なのです。
今は先輩に心配されてますよね。, 本当に忙しい時は昼食もとらずメールばかり。
毎日泣いてます。私はどうしたらいいですかもう精神状態酷くなってます。,私は毎朝目を覚ますと今日もええことがあるぞええ一日
なんかはぐらかされた気がします。。, 努力してこそ苦労してこそやり遂げたって事なんだよ!。
今年は全体的に運気は低迷しているのでしょうか。,どんなに辛くても夢を見失うな。夢の為に頑張り続ければ夢は絶対叶う。
いままでやり直したいと思っていましたがだめかと。, どうしようもないんだから。
全くしてないです。。, 努力が出来たことに感謝したい。
不安になってきました結婚できますかね。, 私たちには時間があり財産がある。
揉めた友人にはすごい悪いことをしたとは思うんですれ。, 自分が何をしたいのかわからない。
いま片想いの人がいるんですけど最近冷たくって諦めるべきか迷ってて。,私がやったことなど誰にもできる事だ。ポイントはただ一つ。心
理由も分からずそれは受け入れられないので私は別れる気はありません。, 私がこの世に生まれたのは意味があったと納得できる人生でありたい。
やり辛いと思っているのは私だけなのかなぁと。, 人間にはそれぞれ役割があります。
彼は仕事で忙しいと。, 愛を惜しむな。
諦めるしかないですよね。, 今日何が起こったか分かりません。部屋の中に引きこもってギターの練習をしていました。
あまり催促はしたくなくて。, 人間というものは非常に時間を消費するものでありそして大部分の人間は時間の浪費家でもある。
今後もお仕事で普通にやっていけるのかどうかいろいろ不安です。,私は毎朝目を覚ますと今日もええことがあるぞええ一日になるぞ
彼は何に傷ついてしまったのでしょうか。, 私の心の中のもっとも大きな悪魔は好戦的な感情です。
私には勝ち目がない。, 仕事や生活の場で私達が遭遇する問題の九割は自己認識の欠如に由来する。
そして怖いことに彼は私の気持ちがきれてないと思ってませんか。, 僕らの人生は僕らのアートなのさ。
気分は良くないです。, 僕が決めたんじゃない。周りのスタッフが決めてる。
何か素の自分で居られる気がします。, 俺は堕ちるところまで堕ちた人間。
もう逢いたくない気持ちもあります。, 何事も達成するまでは不可能に見えるものであ。
厳しいというか複雑な家庭です。, 自分の感情を決めるは実は表情。とにかく明るい表情を心がけることが一番早い。
たしかに嫉妬深すぎ。,心優しくあたたかい男性こそが真に男らしい頼りになる男性なのだと気づくとき大抵の女はもうすでに年老いてしまっている
私は表面上は笑顔ですが嫌いです。ふざけています。, 結婚は修行だから。幸せな毎日が送れると思ったら大間違い。
その転職先というのが彼との共通の知人男性の元で彼には伝えづらく。, 努力をせずに欲望を満たそうとする。
心当たりないんですよね。, 私たちは皆ほかの人々の仕事によって食べるものや家を与えられています。
いつもおちつきません。。, 人の目を気にして生きるなんてくだらない事さ。
なんか泣きそうです。, 他人の夢を否定するとその人の無意識的な優越性を承認することになってしまう。
渡すのに緊張します。, 人生には必要な事しか起こらない。
何か寂しいとかありますか。, 俺が走らせたいから走らせているわけではない。
まだかげつです。, 女はヨソの人と同じような形での幸福をのぞみつつそれでもなおひとあじちがう人生をと考えているものなのだ。
今まで仕事に精一杯で出会いを求める余裕がなくきてしまいました。, 私達は悲しみの正確な定義がどんなものかということも知りません。
なかなか一緒にいられないので。, 人間の最大の誘惑は誘惑に屈してしまうことである。
昨日の続きでもいいですか終わったこと考えても仕方ないのに。,自分の場合は最初は学生で失うものがなかったんです。それがだんだんとなくなっていくんです。
ただアタックしすぎて引かれてないかなとか。, 僕は僕らがやってることが大好きだし尊敬している。
数週間前にふられたばかりなのですが。, 僕の原点は父。
どうしたらいいのかなって悩みます。, 何が幸福何が不幸かを決めるのではない。何が幸いかを知ることである。
でもゲームに負けて先週からかなりの放置でして。, 僕はただスケートがしたいだけ。
またあの子悲しませてしまうなって。, 人を見るのにその人のいちばんの大事な時を見ればよい。
挽回できませんか。, 君に事えてその本を忘れざるは天下の義士なり。
タイミングとかやり方とかも分からないです。, すべての問題は解決できる。そう信じることが問題解決の第一歩。
会える機会が減ってしまって。, 私は名声を得るために自分の道から1インチなりともはずれたことはなかった。
なかなか恋がうまくいきません。振られたり進まなかったり。, 愛は神と共にあり憎しみは悪魔となす。
手も絶対繋がないですし。。まぁこれは関係性の問題でしょうか。, 心が豊かでないと他人を豊かにすることはできません。
今のままはよくないと思っています。, 君は決して独りでも無力でも無関心でも無い。
彼は誰とでもじゃないのかもだけど気持ちが見えません。, 私は自分のやりたいことを自分の目指す道にしたがって探すのが好きです。
でもお金返してもらったらこの関係終わってしまうのかなって。, 他人の感情に振り回されない。
今年にはいり彼が異動になりショックでしたが。, 他人から受けた仕打ちを人格の侵害だと感じるならそれを公にすればいいのです。
もう帰っちゃうのみたいな。, 人間は本来働きたいもの。働くことを邪魔しないことが一番うまい人の使い方である。
なんか彼女の執着心に疲れたお互いが。,私のこと忘れないでいてねなんて書くとだいぶ短絡的すぎて愛情がなさそうに思え
嬉しかったけど正式に付き合ってない状態だから。, 僕は野球はもちろん頭の中も人間的にも進化していきたい。
会うことはしてるけど。彼も学業が忙しくて。, 成功の秘訣は目的を持ち続けることである。
こちらのバイトもやる気無いですから。, 人生とは人生以外のことを想像することである。
切り込む隙が見つけられなくて。, 私は自分の好きなことしかしない。
この前怒ってしまい。, 仕事は楽しんで続けるのが鉄則である。どんな仕事も天職になる。
週間前までは彼の資格試験の影響で仕方なかったのですが。, 私の知っていることは誰だって知っている。けどこの心だけは私だけだよ。
考えすぎて返せなくなったんですかね。, 人は自分の敵を選ぶことにあまりにも不注意だ。
なので自分も不安定です。, 自分らしい滑り。
大学ではちょっかい出されそうな雰囲気なくて悲しいです。, 人より劣っているものを自慢にするのはやめなさい。
彼が疲れていてやめました。, 今日はすべきことがあまりにも多いから一時間ほど余分に祈りの時間を取らなければならない。
彼は人事課勤務で忙しいですし中々核心に触れれないんです。, 人間というものはやっぱり経験をしなければ自分は生まれてきません。
不安になったりします。, 幸福とはその人の純粋さや善意から生まれてくるもの。
もしセフレで続けたらどうなるんでしょ。, やっぱりモーニング娘。はこうだよねっていう刺激。
私もわけわからなくて。, 私たちは全員仮面をかぶっている。そして自分自身の皮膚の一部をはがさないではその仮面を取れないときが来る。
なかなか彼のこと吹っ切れなくて。, 女には一日一日が全部ですもの。
今仕事も彼自身大変そうなので誘いにくいというのもあります。, 本当にやりたかった事に向かっていないのに生きているからには人生の意味がある。
ずっと待たされ相手のテンションもさがってしまったかんじかな。, 人間は何もしないで遊んでいる時に育つんだよ。
彼の幼さや意気地の無さ自立してない所が嫌になってしまいます。,何かを変えるには自分で変えていくしかないし何もかも全て自分でやる事が大切
信頼がないでしょうかいまは。, 私は今だって混乱のなかに身を置いている。だが混乱のなかにこそ自由があると私は信じている。
よくわからなくて汗。, 人間は誰もが己の知識や認識に頼り縛られ生きている。それを現実という名で呼んでな。
なかなかキッパリいかないんですけどね笑。, 人生には2つ素晴らしいことがある。考える自由と行動する自由である。
まだ気持ちある。, 失敗に達人などというものはいない。誰でもみな失敗の前には凡人である。
でないと仲良くなれない。時間が必要です。,僕はネガティブな言葉を使ったり言葉尻をとらえるようなことはせずあくまでポジティブに物事を考えていき
彼はいつも嘘をつくのでホントわからないのです。, 恋が日常に変わって日常が喜びになって。
見た目が良い女子は面倒くさいんですよね。, 夢は必ず叶うと信じることが大切。
私が欲求不満かな。, 自分が成功することが会社の成功をもたらすのでありその逆ではない。
久しぶりだからかどうしていいかわからない状況です。, 人生は後ろ向きにしか理解できないが前を向いてしか生きられない。
してないです。内心では以前みたいに戻りたい。でも許せないって複雑です。, 他人を儲けさせろ。
彼の不安な時期はまだ長く続きそうですか。, いい友達を何人持っているかがその人の偉大さだと思うな。
仕方ないとはわかってはいるのですがいつも我慢と不満が溜まり爆発してしまいます。,自分の感情とは別に自分で感情をつくるという訓練を積む必要があります。
ただすごく不安になります。, 幸福な結婚は喜びを倍増させ悲しみを半分にする。
そうがんばってるんですが空回りで。, 人は心に熱30分愛情10分笑い25分考える40分を大切にする。
彼は付き合っても長続きしないのです。, 幸福がつかのまだという哲学は不幸な人間も幸福な人間も同じことを考えているだろう。
ほんとに進展なくて悩んでます。, 私の経験では誰もが馬鹿にする相手への対処法を身につけています。優しくすれば相手も優しくしてくれると。
今後の人生がどうなるか心配です。, いい村は女が元気だと聞いています。
彼にウザく思われますか。, 私自身は若い人たちにアドバイスをするわけではない。
ネガティブな感情が抜けなくて人付き合いもしんどい。, 私はどんな子どもに対してもこうすべきだというようなやり方はまずありません。
改善できるような簡単なことでもなかったり。, 私たちは決して神によって造られたのではない。
少し避けられているような気がするのですが。, 人間の器はその人間が進んで受ける責任の重さによって測ることができる。
はいいつも疑う度にその言葉が出てきてモヤモヤしてしまいます。,他人と比べるから苦しくなる。自分の能力や魅力を冷静に分析して足りない
なんかすごく嫌味を言われる。, 自分のためという大義があるところにはユーモアは生まれません。
最近その女性が少し私に冷たいです。, 自分がどんなに努力してもすぐに結果が出るとは限りません。
現在日程調整難航中です。, 夢を追い求め一瞬一瞬を精一杯生きる。
私は正直まだ別れたくなくて。, 自分が苦しい時はライバルも苦しいんですよ。
なんか二股されてたかもなの。, 人間は決して自由な存在ではない。でも人間の意欲の中には自由が存在する。
彼氏からふられてしまって。, どんなにがんばっても届かない誰より好きでも報われないそれは珍しいことでもなんでもない。
私はダメだから何も指示されないのかなって思えてきます。, 私は失敗を恐れたことはありません。失敗しても良いです。
気分屋なのでどう対応していいか難しくて。, 何事も自分で体験してみないと分からない。
職場では社員と派遣の関係なので何かと壁をつくってしまいがちなのかもしれません。,すべての人をすくい上げるのではなく懸命に生きようとする人だけしか残
つづかないんだ。, 私たちは感情的な中身を必要としている。私たちの行動に力を与えてくれるのは感情的である。
いまつらいです。, 私たちはみな死に向かっていくのよ。
考えている事もわからなくて不安です。, 本当に高級なものならその高級さを自ら語ったりはしない。
親の事もあってモヤモヤしてるのもありますが。,幸せは見渡せばそこにあります。多くの優しさや美しいものとともに。ちょっと外を見れば
私は浮気しょうなのかなと。, 女は饒舌である。だが情熱を込めて愛している男は沈黙する。
相手は仕事が忙しいようでなかなか次の予定が立てられません。, 僕が勝手に思い込んでいただけだ勝手に自分は無力で足でまといだと。
友人関係の寂しさに悩み。, 人間にとっていちばん大切なことは各自の仕事に進歩を求めて励むことだ。
不安になってしまって。, 私はいつもまだ自分ができないことをする。そのやり方を学ぶために。
配慮もしていただきましたがなかなかうまくいきません。, 何かを達成した時って必ず手にしているのに何でだろうっていう時がある。
勢いで発言して周りを傷つけます。, 言葉は人を傷つけることもできるが癒すこともできる。
覚悟とかちゃんといえないならやめろみたいに言われて。, 僕は業界で当たり前とされていることをそのまま鵜呑みにしないようにしているんです。
本当はどう思ってるんだろうって感じちゃって。, 人間の本質というものは変えることができない。
今のままでは誰とお付き合いしてもうまくいかないので。, 人間はいつ死ぬか分からない。
私と付き合っていた時も浮気してた。, 自分が何をやりたいか何を伝えたいのかがブレてると野球では絶対に勝てません。
あたしも依存体質で離れられなくて。, 成功者になりたいのだったら成功者になりきるしかない。
でも正直しんどいですが待つしかないんですよね。, 僕自身自分の作品とか活動形式に全く自信もないですから。
けどアプローチされないことが多いですね。, どんなことにも動揺するな。感情を持ち込むな。悲しみが芽生えれば忘れろ。
このまま友達止まりになりそうだなってたまに思うんです。, あなたの友人が肥満になるとあなたが将来肥満になる確率は171も増えることがわかっています。
会ってみたいのですがなかなか自分から言えません。, 何でそんなに故郷の話をするの私には無いものがあって。。。
はげてきてるし。, 私は素晴らしい人生を過ごしました。私は自分の子供たちにこう言ってやるであろう。もう一度生まれてきてくれてありがとう。
なんだかとても苦しいです。早まってしまったって。,私たちはついどちらが得か損か有利かということに目が奪われ近道と正解ばかりを探してしまいがち
頑張って少しずつ話しかけているのですが鬱陶しく感じていないかと思っています。,人間には偉い人なんているもんか。何も偉いんじゃないよ偉い
今後上手くやっていけるのか不安になります。, あなたが恐れることをせよ。そうすれば恐怖はあなたに近づく。
思い違いですかね。, 失敗なんかしちゃいない。うまくいかないことばかりだったんだ。
と嫌味言われました。, やっぱり人間はのろまの動物だ。ゆっくり歩く動物ではなくとても速く走る動物である。
その準備や色んな事で大変そうです。, 自分の弱さを認めてこそ人には頼れるし導いてあげることができます。
見捨てられてしまいそうで怖いです。, 私たちは愛によって結ばれていますがそれはほとんど気まぐれであり偶然のように思えます。
なんか仕事時間むちゃくちゃやし。, 何かを成し遂げようとするよりも徹底的に楽しんでやるという人生最大の目標を持ちましょう。
わからずツラくて。, あなたが夢中になり没頭しきるまで自分の理想をイメージし続けなさい。
時間だけすぎていって。, 何でもやり続ける事が大事。
今日は休みだったんですがいろんな反動で日無駄にしてしまった感じです。, 何かに一生懸命打ち込んでいるとそれが動き出して現実となって現れることがある。
その後また荒れるんではないかと怖くて。, 人生はひとつの挑戦人生を受けて立ちなさい。
て言えないしなぁ。, あなたはあなたのままでいいことに気がつくのが本物の関係への近道よ。
気まぐれな感じでした。,いいですかいくらのろくてもかまいませんよたいせつなことはねいつでも前をむいて自分の道を歩くことですよ。
もう潔く諦めた方がいいですかね。,やっぱり目標がなくなるとぽかーんと穴が空いちゃうんだ。やっぱ夢の数字
今日自転車を買ってもらえて旦那に罪悪感にも感じたり。, 人生を楽しむ秘訣は普通にこだわらないこと。
向こうの気持ちも今後の流れもわからない。, やっぱり自分のしたいことをして結果も残したい。
彼がいなきゃダメだ。, あなたはとても勤勉で常識のある人です。
私ばっかりヤキモチ妬いてるなぁと。,僕は傲慢だだけど無責任に誰かを救えると豪語できる程じゃない
何もかも悪く考えてしまいます。, 自分と違う意見の人を上手に受け入れられる人や。
自分でもどうしたいのかわかんなくなってきてます。, 他人の不幸を無視できない者は祝福される。
いつも怒られてます。。, 人生を充実させるための三従閃きに従え!。
彼は今も揺れているのでしょうか｡｡。, 人はほとんど常に誰かが前に踏みしめていった道を歩むものである。
彼から嫌われたらもう無理なのか。, 僕は自分らしくあるためにそして自分の夢のために戦ってきました。
いまいちアピールを頑張れません。, すべての宗教はすべて過去それを為したのです。
自分じゃ彼にとって役不足なのではないかとか自信がなくて。, 私はあなたが正しい手段で手に入れた自由だと思ったものに絶対的な価値があると思うの。
わたしダメ女だ。。, 人間は天の恵みで生かされてる。
私が異性で傍にいてるのも分かってるんですが不安になっちゃって。,私は毎朝目を覚ますと今日もええことがあるぞええ一日
彼から具体的な日時がないことが不安です。,私はただ神のご意志を実現したいのです。神は私が山に登ると知った時私の登頂を許可し
それは不安ということでしょうか。, すべての粗悪な芸術は善良な意図の結果である。
やはりツラいかな。, どうやら僕は二人いるらしい。
私の保育をチクチクと攻撃してきて常に気が張っている状態で。, 自分が好きなことをやっているから生活に困ることはありません。
誘ったりするようなことを言うのですがら冗談で言っているということなんですよね。, 自分にも厳しく客観的になれる自信を持とう。
はい。夫からは浮気を繰り返され信用できなくなっているし。, 俺のケンカは必ず1対1。弱い奴とやってもつまんない。
それは無理です。, 人は己の最善を尽くすがよい。
最近けんかしたりも多くて。, 俺の場合は金の流れを見てる。
お金使いが下手で。, 私は自分が間違いを犯そうとしているかもしれないときには誰かがそれを指摘してくれることをいつでも望んでいた。
お互いに忙しいようで。, 人間って限界にぶつかりそれを乗り越えて大きく育つ生き物。
というかつらいけど。, 私には特別な才能などありません。ただものすごく好奇心が強いだけです。
気持ちないから。, 僕は自分がいいと思ったものやってみたいと思ったことをやってるだけ。
人とうまくいかないことが一番嫌いなんです。, 俺は俺の稼ぎでしか飛ばねえよ。
彼の中で私は終わってるのかなという不安があります。, 夢を叶えることの難しさはこれは夢を見て叶えた人の数だけあるんだよ。
大人な御付き合いはあまり苦手です。, 私は成功するために生きているので他人からの評価のために働くような人間にはなりたくない。
仕事への意欲もない感じで最近は言葉や会話が減りました。,自分が誰であるかを必ずしも宗教的感情ではなくとも奥深い内なる精神で霊的に理解するまで
それは大丈夫なのかあと返事がこないときもあって。,あなたの内側にある困難を見つめないで下さい。あなたの人生を決めるのはあなたの心なのですから
あと今周りにいる人はダメですかね。, 人の成長なくしてはどんな作用も生まれへん。
なんかこのまま仕事してたらあっという間に歳超えてしまうだろうなぁと。,自分の夢に責任を持とうと本気で思えばいくらでも手
また読めなくて。。, 成功者は例外なく大きな望みを抱いていました。
だから難しくて。, 私は自分自身に言い聞かせている。失敗を恐れるな失敗なんて存在しない。
友達が別れたとか言ってきて怖くなってここに来てしまいました。, 人間の信用は一本の針で試みられること多し。
もうなに言えば良いわからないです。, 人はあるところでは卑劣に行動しながら別のところで高徳に振る舞うことはできないのである。
履歴が消えてしまいました。, 僕は自分が誰かと仕事をするのは今回が初めてではない。
部下の男性はどうでもいいじゃ可哀相と感じましたか。, 人は大きな目的を持ってこそおのずから大きくなる。
もうつはそれ以来会えていなくて。, 自分を変えるということは生きている現在を変えること。
もう僕らは会えないんですかね。, 私はしばしば思うのだが道徳というものはおそらく選択する勇気の中だけに存在するのだろう。
離れて区切りつけようとしてました思い通りにならないのが普通と思う節もあるし。,幸福は途方もなく遠くにあるものではない。人間の心のもっとも奥深い部分を占める出来事
悩みはたくさん。あ。, 人間はなぜ生きているのか。
仕事以外にも忙しいのでしょうか。, 人間は誰でも他人の不幸な出来事には耐えられる。
彼は現状維持ですか。あたしから話さないとだめですね。,人生に生涯凍結ということはありえません。どんなに辛いことがあってもあなたが歳
試してくるというか。それがもう面倒で。, 夢を語れば他人にもみくちゃにされてはかなく消えかねない。しかし危険は冒さねばならない。
私ちゃんと支えられてますか最近私が不安になりやすいのはなんでなんでしょう。,結婚という幸福の花には常に優しい愛情をふり注いでやることだ。
なにもてきつきません。, 何かを企て何かを為しその過程で必ずトラブルにぶつかる。
あまり出来なくて。, どんなに愚鈍であってもある程度の年月で修業していると一気に開花するような瞬間が来る。
あまりご飯とかは嫌なのでしょうか。, 私たちは皆誤ちを犯す存在。
できてなくないですか。, 他人を変えることはできないし自分が変わるほうがラクであり得。
諦めた方がいいですねー。, 人間は自分で探し求め発見したことしか長く覚えることはできない。
その事しか考えられなくなっちゃうのが嫌で。, 何をしていても無駄な時間などない。過ごした時間は必ず先に活きて来る。
言ってしまいます̥̥̥̥̥̥。, いい加減なくせに台本には文句をつけてくる。
この一年は行けなかった。, どんなことが起きても笑った分だけ幸せがある泣いた分だけこれからがある。
コミュニケーションも取れてないので不安です。大好きなのに。。。,人間の感情は人間の行為の100万倍の速度で動いていてそれを人間だけが理解できるわけ
トラウマもあるし元カレと同じことになりたくないです。, どうも世の中は不思議なもので上手くいっている人の足を引っ張るというか引っかかり方はすごい。
彼お休みを私に使ってくれなくなったから喧嘩してから。, いいレコーディングをしたと思っても一年後に聞いてみるとがっかりする事があります。
最悪な気持ちです。, 人間には戻れないし死ぬわけじゃない。
はい。付き合ったのはホストをする前なので今が本当不安で不安で仕方ないです。,仕事が忙しくて大変なときに子どもに八つ
彼が本当に誠意を持ってくれなければ無理だと思います。, 我々は神に祈りを捧げなければならない。そして神は我々に願いを叶えてくれるだろう。
気持ちには答えられないという事だったのでしょうか。, 人間は誰でも弱いものだから無理して強くなろうとしなくていい。無理しちゃだめ。
だから人と距離とりはじめてしまったんです。, 私はあなたの運気を調べます。調べた結果悪い運気は必ずありません。そのことをお伝えして終わりです。
彼がしっかりしてくれないと。って。, どんなときも自分がビジネスオーナーだと考える。
金銭面でだらしないんです。, 夢叶えよ思たら今をちゃんとせなあかん。
私嫌な雰囲気出しちゃってるんですかね。, 私に何ができて何ができないのか私はそれを見極めるのが好きなの。
たしかに運動不足ですし。, 我々は長所よりも欠点によって友を知るのだ。
そんなギャップに人苦しんでます。, 人生は無限の教訓に満ちあふれている。
最近友達との関係がうまくいかなくて避けられたりしてる気がするんです。, 人間は生きてきたようにしか死なない。
次から次とトラブルがあって。, 私が心掛けてきたことは騒音ごたごた攻撃的で付き合いにくい人を避けること。
お仕事を休み続けておられます。。, 人生は本当に短いのです。
早速なんですが彼の気持ちがイマイチわからなくて。,私がいいと思ったものを作ってみんなに見てもらってそれで誰かが買ってくれたらこれが成功ってわけ。
仕事もやめたくて全てなくなった感じです。,いいですか人生はずっと苦しいんです。苦しさを少しでも和らげるためにも誰かに話すというのはすごく
よわいなあって。, 人間は年齢に関係なく自分の感じるままに人生を生きなければならない。
彼の本心が分からなくてイライラします。, 僕は夢が一つ叶ったような気がします。
私がより戻したのに彼はまたとかあきれないですか。,人より上手くなりたいんだったら教えるから誰かに習うんじゃなくて自分で勉強すればいいじゃ
今の学校は流れ的に中途半端な仕事の中断になってしまうんですが。, 私は失敗をしたことがない。ただ1万通りのうまく行かない方法を見つけただけだ。
どこか避けている感じもありました。, 人間は誰でもふっとさびしいと感じた瞬間に最悪な事を忘れてしまうものなの。
毎日毎日不安で。, 人生は挑戦の連続である。
中々一言が出ないです。, 何事も修行と思ひする人は身の苦しみは消えはつるなり。
何を考えてるかわからなくて。, 自分がどう生きたかじゃなくてどう他人が受け止めたかで自分を評価する。
私もさすがにキツイです。, 成功する人は動き続けている。間違いを犯す人はただ動きを止めている。
お互い仕事でなかなか会えないですが。,自分が好きで得意なことだけをトコトンやれ。イヤだと思うことは堂々とやめてええ。さ
はい。社内でも目上の方との付き合い方に苦労してます。, 私の人生には辛いことも嫌なことも沢山ありました。
嫌われているんだと気に入られていないんだと思っていました。, 愛する子どもを思って悩んだ分だけ豊かな人生が送れるのだと信じている。
お願いしたらだめですかね。, 自分を大きくも小さくも見せないが生きる基本ルールだと思っている。
はい！でも結婚の話もできず彼の気持ち違和感をもってしまい。,今日から楽器に名前つけて楽器のこと好きになったよー!って言いたくなる日がくるの
それじゃあダメだとわかっているのですがどうしたらいいかわからなくて。, 私は一年かけて資金を集めようと頑張りました。
結婚だけでなく同棲とか色々な事に不安みたいです相手は。, 幸せになりたいのならなりなさい。
無理なのは分かりますが。, 仕事に生き仕事に勝負し仕事に死にました。
じゃあ今年出会って好きになってもダメですか。, 私に何か問題があるとすれば考え方が遠慮ぎみで行き過ぎていること。
諦めた方がいいですか。, 人生は祭りなんだからもっと楽しまなあかん。
友達や家族にも言われてるからつらい。, 自分の直感に従う勇気を持とう。
いやちがう。俺が自分が嫌なんよ。嘘をつく自分が嫌なんよ。,成功するのに最も確実な方法は常にもう一回だけ試して
お前がクビだよと思ってましだけど。,何事も全力でぶつかってみなさい。道に迷ったらいい嫌だと思い抱えればいい。
私は信じる事が怖くなっています。, 幸せとはすべてのものと関わりがあると感じることすべてのことに責任を持つことです。
先月婚約してた彼の裏切りが発覚してわかれました。, 他人に好かれようとするから駄目なんだ。
ぶつけられるんですよね。, 人は誰でも実際に起こらなかったことを思い出にすることもできるものなのです。
ちょっと落ち込んでる感じもしました。, 人は二つの教育を受ける。一つは他人から受けるものでもう一つは自分自身から受けるものである。
なんだか少し疲れてしまったんです。。, 人生は自分を見つけることではない自分を創ることなのだ。
やはり詐欺ですか。, 我々は不幸な人々を叱責する。それは不幸な人々に罰を与えるためにある。
我慢するということでしょうか。, 私を引き上げなさい!私は引き上げられなければならない。
あとは短気なところや。, 自分が一番うまいと思うくらいとことんやってきたという自負はあります。
一週間に一度です私が止めてましたので。, 人間というのは本当に強いというか強い気持ちを持っていないと頑張れない。
自分の意志でなく切られることがおおいです。, 自分の心の奥でいつも幸せでいることを忘れずに。
不安になってしまって。, 自分が成長し続けるために大切なのはやっぱり気持ち。
年近く過ぎてしまいました。, 言葉のゆたかさというのはたくさんの言いまわしをあれこれ揃えることではありません。
自分の我ばかり押し付けてしまった思い通じてないのーっておもって。,あなたのビジョンや夢を大切にしなさい。それはあなたの魂の子どもであり最終的な
女性のネタいい加減にしてくれと彼怒って。, 我々が加わりたいと思っているただ一つの陣営は平和の陣営であってこれにはできるだけ多くの国が参加すべきだ。
わたしも不満が溜まっていたので少し言い返しちゃったところもありますが。, 夢叶えよ思たら今をちゃんとせなあかん。
そしたら綺麗に終わるのになにしてんねん。, 愛がなくては何事も成就するものではない。
他に行ったら怒ると思うし。, どうかあなたの人生であたしの台本をよごさないで。
思い直すですか。, 人生がばらばらの事実や出来事から成り立っていると思うのは誤りである。
入居審査通らなかった。, 私たちの人生は私たちが費やした努力だけの価値があります。
