input_text,encouragement_text
私いま不安定な時期ですかね。, 幸せになってねなんて言えるかよ。1番幸せにできるのは俺なんだから。
やはりマイナスだったんですね。。後悔です。, 愛は限界を感じません。愛はハードルを飛び越えフェンスを飛びます。自信に満ちて戦いましょう。
そんな人から逃げてきたのに。, 他人の言うことはあなた自身の考えや精神的参加を通さない限りあなたを傷つけることはできません。
会話自体なかなかなくて。, 私は今生きていていいんだと思える。
今週ちょこちょこは話しはしたんですが。どうも嫌われてしまったような。, やっぱり本ネタで笑わせないと一軍で通用する技術は身につかない。
私は中途半端なので。, 世の中受身の人が残るようになってしまう。
嫌われてないかな。, 我々銀行員は銀行を守るためではなくこの国で働く人々のために仕事をしてるということです。
なんかその日はめっちゃ機嫌悪くて。, 他人にだまされるよりももっと悪いのは自分が自分にだまされているのを見ることである。
甘えたのはわたしだけどわかってるけどもくそーって感じです。, 死にかけてる奴がいれば何も考えずに助けに来る。
私の気持ちバレてて弄ばれてるのかな！からかわれてるのかな！としか思えなくて笑。, 心に邪見なき時は人を育つる。
自分勝手だなって。, 人と同じだと叱られる。
職場みんな感じ悪くなりました。, 私がもう一度人生を生きるとしても今までやったことをすべてやるだろう。
はい。ゆうやくんに告白したのですが曖昧な返事で。。, 女は非常に完成された悪魔である。
彼のキャラがつかめないとこもあり。, 本当に生きたいと願う人は死にたいなんて思わない。
仕事が忙しいだけですかね。。, 自分の顔は人のためにある。見られるためにある。
私の個人的な気持ちと彼の個人的な気持ちがすれ違ってしまったのでしょう。, 我々を助けてくれるのは友人の援助そのものというよりは友人たちの援助があるという確信である。
一年付き合った彼とか月同棲しましたが金銭面の問題で別れました。, 人と一緒に笑えば相手に感謝するのがたやすくなるし友情も育つ。
お互い距離が離れてしまったような気がして。, やっぱしちきゅうがいちばんだな!。
馬鹿みたいですけど。, うーん材料が美味しくない時ですかね。
どうしたら良いのか分からなくなってしまって。, 自分がわからないから信ずる信心がぐらつく。
どうするべきかわから無いです。, 自分という人間に価値を認められるようきちんと褒め自信をもたせることが必要だと思う。
ただ自分でもうまく言えないのですが。, やると決めたらあとはどれだけ早くやるか。
計算と臨機応変がとにかく苦手なんです。, 君は自分が思うほど他人は自分を見ていない。
伝わらなきゃ意味ないですよね。, 俺は最初にギターを手にした時から頭の中にあるものをギターに伝えて表現してきた。
凄く好きになってしまっています苦しいです。, 私にとって世界一であるこのクラブのエンブレムを守り代表するのは喜びであり誇りだった。
私が悪いんですね。, 仕事で使う書類の99が1年以内に作成収集したもの。
サイトもも彼にしては珍しく更新が少ないです。, 私にとって世界一であるこのクラブのエンブレムを守り代表するのは喜びであり誇りだった。
あと本当に仕事関係の人。, うぬぼれというものがついぞなかったらこの世にはさして楽しいこともあるまい。
もやもやモヤモヤ。, 今日ダメだったら明日行って獲ってくる。また明日ダメなら次の日漁をして歩いてれば歩いてればいつか当たるかもしれない。
別れるにしてもそうじゃないにしてもこのままじゃ嫌なので。, すべての粗悪な芸術は善良な意図の結果である。
体力がつづかない。, 人間は誰でも踊りたいんですよ。
怒っているのかなんか話したくないとか別れたいとかでしょうか。, 自分の心がそうせよと叫ぶならひるむことなくすぐに従うべき。
自殺やりたくて。, 我々は女性にしゃべらす薬を持っているが女性を沈黙させる薬は誰も持ってない。
とても不愉快でした。仕方ない事ですが。, 私にやれと言われれば1年や1年半は存分に暴れてご覧にいれます。しかしその先のことはまったく保証できません。
まぁまぁ楽しかったですでもあんまりうまく話せなかったかもです。, 人は思想をとらえようが思想は常に人間よりも現実的である。
ふられるのはいやだし。, 明日は生きるだろうと君は言う。
今年もゴタゴタしそうで今から恐ろしいです。, 私は旅行を通して自分の知らない文化知らない世界を肌で感じました。
でも私は凄く心配性でしかも一回失敗してるから傷つきたくないって思っちゃって。, 人間は自分で探し求め発見したことしか長く覚えることはできない。
仕事新しい職場不安で。月までまた私が揉め事おこさないか。, 私は幼い精神を名誉と自由に向かって育て上げようとする教育においてはすべての暴力を否定します。
今までの行動範囲じゃダメなのかな。。, みんなが成功するとわかった時にはもう遅い。
けど不安になっちゃって。, 僕は僕の偏見で歌を歌っとる。歌っとると楽やなって思っとるんですよ。
明日彼と会う予定だったのですが昨日ちょっとした喧嘩をしてしまって。, 私は83年にファミコンが登場して以来最前線でゲーム開発に携わってきて数年前から何か変だぞと感じていました。
いままでの関係が曖昧なのでもうこれ以上わたしは傷つきたくないです。, 俺が演出でどうこうっていうのはもう本当に無いんやよ。
なんか仕事量に差がある気がしてストレスばっかりで。, 人はいかに遇されるかによってそれなりの人物になっていく。
恋の悩みです構いませんか。, 人の庭荒らす暇があったらてめぇの花咲かせろや。
昨日から機嫌悪いのって。, 君のことを思うと胸が苦しくなるのは何故なんだろう君が好きで堪らないのに何故振り返ってくれないの。
ケンカして嫌な終わり方はしたくないです。, 人の本当の美しさはその人が年をとってきて初めて感じられるものである。
どうしてもさんかげつごじゃないとだめですか。, 私が自信を持って出来ることは自分自身であること。たとえ自分という存在がどんな人間であろうとも。
今は嫌われてる気がして。, 自分のことってなかなかわからないじゃない。いろいろなことを経験してわかることがあるのよ。
どーなのかな彼は仕事に集中したいとか別れたいのかみてもらえませんか。, 夢を分析するとその人の無意識的な心の働きが分かる。
同じ職場なのですが私の事はすぐには思い出せ。, 我々が良識的な人だと思うのは我々と考えを同じくする人たちだけだ。
見てる私はイライラしてしまって父親に対して嫌悪感を抱いてさしまう感じです。, 他人のネガティブな意見とか批判を受けてもそういった意見に自分の人生をまどわされないようにしたい。
将来一緒になれるわけもなく二人の時間の浪費なのかなと悩みます。, 他人を儲けさせろ。
浮気相手を好きになってしまってその人の気持ちがしりたいです。, 僕の信条としておやじが一番女房が二番子供が三番というのがあります。
どうしても抑えきれなくて。, 私はよく踊ると色気が出ると言われるがそれは踊っているときは自分に自信があり表現することを楽しんでいるから。
引っ越しを諦めるべきかそれともこのまま続行して良いかわからなくなりました。, 人間は好き嫌で働らくものだ。論法で働けんものじゃない。
好きで好きで仕方ないのになあ。, 自分の好きなところに比べて嫌なところは勘違いしていることが多い。
すぐ話そらされちゃったんです。, みんなデブに豚豚と言うけれど豚をしっかり見てみなさい。ほらそこまで太っていないでしょう。
好きという気持ちも枯れてきているような気がして。。, 誰かのためになるのに学位は要らない。
半年前まで結婚してる人を好きになる心理なんて到底理解できなかったのに。, 君の唇と君の言葉どっちを信用したらいいのかな。
理解し合えないのであれば。, 夢がないのはたのしみが足りないからだ。夢ばかり見ているから人生はちっとも愉快ではない。
だから関係をすすめるのが怖いです。告白もできません。, 人間は誰でも他人の不幸を見過ごせない同情心がある。
中々好きな人ができなくて。, すべての恐怖の根本原因は外的事物を原因だと信じることにあります。
お付き合いするのは難しいってことでしょうか。, 私は何事も最悪の事態を想定することから始める。
いつくらいまで我慢したらいいですか。, 私の決心は少しも揺るがない。私は自分の詩の仕事を自分自身の方法で最後まで力の限り続けていこう。
今日はそのことで頭いっぱいだったので好きな人のこと後回しにしてしまいました。, 自分のことはなんとかなっても人のことはどうしようもありません。
何故あまりを好まないのでしょうか。, 人間というものはつねに利己的で神の助け以外には救いようがない。
少し前に付き合ってた人がいたのですがわかれてしまって。, 夢がないのであればどうやって夢を見つけるかを考えるべきである。
いたらショックです。, 本当に何が基準になるのかと言えば私は体の大きさでですかね。
私が彼に対して甘いので都合良く思われてるのかなとか心配してましたが。, 僕はもう何も言うまい。言えば言うほど僕はなんにも言っていない。
言い方もきつくて亭主関白っぽい感じです。, 失敗とは一つの教訓にほかならないし好転する第一歩である。
四年付き合った彼と今年月に振られてしまい。, 自分らしい滑り。
嘘はついていません本当に悪いと思ってます。, 我々の憎悪があまりに激しくなると憎んでいる相手よりも下劣になる。
気軽に会えないです。, みんなが危ないと言ってることこそ実は危なくなかったりする。
今日もう少ししてからでもやっぱりまずいでしょうか。。, 僕に才能があるとしたら忘れちゃうことです。
歳でもうあまり期待は持てないですが。。, 頑張るしかないです。1億円と言えば億万長者のイメージ。買いたいものは冷蔵庫です。
ずっと年間彼女の為だけに生きてきたのに。, みんなが危ないと言ってることこそ実は危なくなかったりする。
またそれにも疲れる自分もいてしんどいです。, うれしいときはみんなで喜び失敗したときはみんなで学びたい。
安心しました浮気されたりする可能性とかについて考えてしまって不安でした。, 今日そのものが美しい。
ただ早く離婚してほしいなと気持ちばかり焦ってしまう自分もいます。, 今日と同じことを明日やるな。
それがわからなくて。, 人の意見を十分に受け入れて自分だったらこうするという姿勢を示すべきです。
最近素っ気ない事が多いので。, 人は自分自身の道理で己れを説き伏せることはできても相手の道理でしか相手を説き曲げられない。
生活できないし。, 結婚生活の根本要諦はこだわらないことだ。
どのくらい時間がかかるでしょうか。, 愚か者悪人の方が偉人善人よりもずっとましなのだ。
自分に自信がなくて彼以外に私と付き合ってくれる人はいないと思っています。, 何が人生に大切なのかその考え方は一通りではない。
最近転職したのですが配属先がわたしには合わない感じを感じてしまって。, 俺に後退はない!!あるのは前進勝利のみ!!。
いってくれないんだもん名前もそっちとか自分とかだし。, 何かゲームをしているような感じなんだ。わけのわからないルールで。
も途絶えてますね。, 人は兄弟姉妹として共に生きていく術を学ばなければならない。さもなくば私たちは愚か者として滅びるだろう。
基本的に彼からはアクションを起こしてくれないので諦めようかと思っていました。, 負けないでもう少し。
私からはするつもりないんです。, 恋愛で第一に大事なことは何かと聞かれたら私は好機をとらえることと答えるだろう。第二も同じ第三もやはりそれだ。
何であんなにムキになったんだろう。, 私は若い社員に相手の人の心を理解する人間になってくれと話す。それが哲学だと。
でも意味ないんですかね。, 人を見るとき大切のなのは見えるものより見えないもの。思いやり純粋さ素直さ優しさ。目に見えない人間性を大切に。
最近他の男の人と寂しさで。, 恋の始まりは晴れたり曇ったりの4月のようだ。
告白の返事をなかなか言い出せずに時間が経ってしまいました。, 僕は自分が生きていることに後悔したことがない。
そうなるとやっぱり脈は厳しくなってしまいますよね。, 人間は自分で探し求め発見したことしか長く覚えることはできない。
仕事はまだ辞めること言えてないです。, 俺はずっと一人で叫び続けてきたわけ。
恋愛ができなくて悩んでます。, みんなが来るのを待ちながら森の隅っこに居続けるわけにはいかないたまには自分からみんなのところにいかなくちゃ。
私の中にやもやした気持ちがあるのはどうしてなのか自分でもわからないのです。, どんなにいいスキルを持っていても処世術は必須。
やはりメンタルの弱さが原因ですか。, 死ぬのが怖いという人がいるが死への不安を抱えて生きることこそ一番の不幸だろう。
周りから押されてるみたいで。, 人を傷つける真実よりも癒しの虚偽がまさる。
ただ自然が足りないですね笑。, 私は20代の頃人生に飽きちゃった事がありました。
お腹もいたいし。, 他人のやらないことをやると実りが大きい。自分のやらないことでは他人のコピーをする。
なんか自分の気持ちも分からなくなってきました。, 私はとうに女を捨てたわ。
ずるいかんがえをすると彼と関係をもちつつ出会うこともできないですよね。, 自分とかけ離れた役をやるにしても事前にここはこうしようとかああしようとは思わない。
家だとお酒ばかり飲んでしまうみたいでさ。, 私のしたことは外交官としては間違ったことだったのかもしれない。
今の気分は最悪ですね。, 人間は絶望から脱け出るたびに高められる。
が昨日ケンカしてしまって。, 自分の感情に気づかないこと自分の感情が理解できず表現できないことは目が見えず耳が聞こえないことよりも深刻な障害である。
先日も派遣先の面接をしましたが。返事が無くて。, 心に邪見なき時は人を育つる。
年内は会えない可能性の方が強いんですね。, あなたの傷を知恵に変えなさい。
私に何が原因があるなら直したいですね。。, 人間は考える葦というが本当に考えるだけである。
今日は面接に落ちてしまって先の不安が強くなってしまって。, 言葉のゆたかさというのはたくさんの言いまわしをあれこれ揃えることではありません。
誘うのは必ず私からでも会えないことが多い。, 結婚とはその主人公が第一章で死んでしまう小説のようなものである。
あまりにもやらしいことばかりいうので。, 俺ももうあの世から帰ってきた鬼だ。天国に未練なんかない。
気持ちは知りません。, 結婚とはその主人公が第一章で死んでしまう小説のようなものである。
言わない方がよかったかな生理前でイライラしてたんだな私と反省しつつ。, 我々は心穏やかでいられるだろう。集団から離れているだけで。
付き合う気ない。, やっぱり目標がなくなるとぽかーんと穴が空いちゃうんだ。やっぱ夢の数字だったからねどうしたらいいんだろうね。
複数とって言うのが苦手で。, 私は女の子は自信を持つことが大事だと思うの。自分を信じてそうすればみんな魅力的よ。
とても遠慮気味でした。, 自分の原点は歌だと思っていて全ては歌うことが大好きだというところから始まっているんです。
ですが彼は色々と今忙しいみたいで忙しいと言い方とか態度がキツくなるので。, みんなが本当に平和を望めば世界は平和になるんだ。
私の友達が集まらなかったし。, 私の人生最大の楽しみは敵を暴き十分に準備をして復讐しそれから安心して寝ることだ。
交際年半で遠距離年の彼の気持ちがわからず今後が不安で。, 私は83年にファミコンが登場して以来最前線でゲーム開発に携わってきて数年前から何か変だぞと感じていました。
モヤモヤしてしまってます。, 自分の姿を俯瞰で見ているっていうのは吹き出しちゃう。
それとも義兄夫婦たちのせいで寿命縮めた罪悪感からか。, 子供は汚れた床には何もこぼさない。
他は最悪なので。, 人間は所詮自己の幻影に酔って生きているものであろうか。現実はきびしい。
最近すぐ怒るし。, 何の志もないところでぐずぐずしているのは氷山の一角を見つけたようなものです。
ああ。やめませんよね。, 人って炎とか波とか長い時間見てても飽きないらしい。同じ形になることがないからって。変化し続けるものって<unk> い。
仕事をしたいと思うのですが無気力で人と明るく話しができません。, 世の中で一番大切なもの人間にとって最も大切なものそれは思い出ではないか。
そこまで言われたらしょうがないも。, 私は百姓だから百姓として社会の役に立ちたいんです。
来年度じゃだめですか。, 人の値打ちは己の役をどう見つけどう果たすによって決まってしまうよう。
疲れてて準備が進まない感じですね。, 私はあなたに助言する。友よ人を懲らしめたいという強い衝動を持つ者を信用するな!。
父の事を悪く言われてから嫌になりました。, 人に熱意があれば見せ方次第。
もう縁は遠くなっていきそうですか。, 人生は戦争なり。
彼から年明けまで忙しそうと言われ少し今返事がない状態です。, 君子は周しみて比らず小人は比りて周しまず。
どうしたらいいかわからなくてこまっています。, 今日久々にベットの上から空を見上げました。
２年半前に別れた元カレが結婚したと人づてにきいて最近ショックを受けています。, 世の中は色と酒とが敵なりどうぞ敵にめぐりあいたい。
突然のなにかだと思います。, 無知は欠点じゃない。逆に知らない時が一番のチャンス!無知を恐れずに挑戦した奴が成功するんだ。
そこから進展がないというか忙しすぎるっていうのもあるんですけど。, 僕が夢見ているのが健常者と障がい者という垣根のないボーダーレスな社会。
はい初めて日にあうので緊張してます。, 私の絵は1本線でしょ。
話しづらいんですが。, 人間は誰でも踊りたいんですよ。だって人間は踊ったとき一番美しくなるから。
自分に自信がもてません。, 何かを主張をするのに権威を持ち出す人は全て知性を使っているのではなくただ記憶力を使っているだけである。
空回りしてるってゆーか。, 人に対してイライラしたりするのは自分の考え方や感性と異なることが原因。
なんか本当もうイラっとするわー笑乙女心弄ばれてる感が笑。, 何より大事なのは何が必要かを自分で考えることだと思います。
私が売れてるのも気に入らない感じだし。, 自分で自分を諦めなければまだ可能性はある。
正直何を話したらいいのかも分からなくて。, 人に興味をもつことだね。
待つのも疲れちゃうから。, 人の値打ちは己の役をどう見つけどう果たすによって決まってしまうよう。
付き合うまでも時間がかかる。, 僕が一番に心掛けたのは慣れることです。慣れないことには本来の力が発揮できませんから。郷に入れば郷に従えです。
こう進展ないと相手に気持ちないんじゃないかと。, 私が自分だけのために働いているときには自分だけしか私のために働かなかった。
何が何だかわからず納期聞いても設定されておらず。, 人間は他のどんな動物よりも病弱であり不安定であり変化しやすく不確定である。人間は病める動物なのだ。
そうですかまだ忙しくしたいるのですね。, 僕は傲慢だだけど無責任に誰かを救えると豪語できる程じゃない。
私と彼のことを変に勘ぐってる人がいて。, 俺が50歳だから俺のレベルまで来なければ教えないよなんてやってるとたぶん個性は把握できないと思います。
私が悪いのかなって不安になってしまって。, 他人の苦しみを見つけ出すことが同情深いということではない。
私がお願いしても嫌になったりしませんか。, 人間というのはむらっ気なばかりでなく偽善者でしかも欲得には目のない偽善者である。
感情的になってしまったり。, 何でもいいの。とにかくぜんぶ忘れて今日が一日目って気持ちでやり直すの。
話がちゃんとできる時間がないようです。, 人生は短く金は少ない。
昨日は今は主人も反省して。, 俺は捨てねぇぞ里も意地も希望もてめえも全部な!。
職場では秘密にしていて相談できないのです。, 人と同じは嫌っていうのはみんな同じセリフ。
見つかるかが不安で。, 1日の仕事を能率よくやるには助走という考えを取り入れるといいかもしれない。
私のこと嫌になったのかなぁ。, 我々はこの時代を偉大な発展の時代にすることができる。
信じても平気ですか。, あなたは物が欲しいわけではなく他人を押しのけて取る一番というレッテルが欲しいのですね。
なんか上手く説明出来ませんが。, 無の境地を得られる人と出会えない人の違いは真剣に求めているかどうか。
彼は自分から告白するような人じゃないので告白してくれるとは到底思えません。, 人間はたまたま成功することはない。
自分の本心にうそついてる。, 僕自身自分の作品とか活動形式に全然自信もないですから。
あと婚期が遅れるんじゃないかと心配でどうするべきか悩んでます。, 私は83年にファミコンが登場して以来最前線でゲーム開発に携わってきて数年前から何か変だぞと感じていました。
今後はどうなりますか私は来年の月に契約満期で退職してしまいます。, 物覚えの悪い頭は守備兵のいない広場だ。
彼以上に信頼できる人がこれから現れるのかこの先が不安です。, 僕の後ろを歩かないでくれ。
なんだか自分のしてる事が良いのか悪いのか分からなくなる時があります。, 負ける喧嘩はするなが我が家の家訓。
何も出来なくて自分どうしたら良いんだろうと心の行き場が定まらずでして。, 何事も行き詰ればまず自分のものの見方を変えることである。
なかなか新しく出来た友達と仲良くできないんです。, 我々は気持ちを楽にしてすでに決定されたことでもそれにあまり執着してはならぬ。
日にち提示してもなかなか先に進みません。, 本当に参加できた事が幸せでしたし感謝感謝です。
別れたいのかなとか忙しいだけかなとか色々考えていますが不安が。, 人生は一度きり。
付き合ってないから大事にされなくても仕方ないんですけど。, みんな自分の外見を気にするものだと思う。
仕事も辛いことがあって精神的につらいです。, 私たちは発展するために生まれてきたわけではない幸せになるために地球に生まれてきたのだ。
疲れてきました。, 私はつぶれかかった会社を再建しに行く時はおおぜい連れて行かない。
でもやっぱり飲み会のことは触れられずわたしも中々言い出せずで。, 何より自分自身に対して偉人に聖者になることだ。
全く二人共やめて。, 我々の憎悪があまりに激しくなると憎んでいる相手よりも下劣になる。
彼が今でもそのサイトにログインしてるんですよだから不安で。。。, 心の奥底に達してあらゆる病を癒せる音楽それは温かい言葉だ。
怖いです。諦めたほうがいいでしょうか。, 今日がベストっていつも本当に思っている。
まだよくわからんないです。, 人間に関することに安定などないことを忘れてはならない。
自分の好きさ避けが激しく彼に嫌われるのではないかと心配です。, 人間一度腐ると立ち直るのは容易ではない。だが立ち上がらなければそこで終わってしまう。
よかったなかなかあえないので。, 嫉妬とは自分よりも優越している者に対して憎しみの心をいだくこと。
待ってても現れないんですよね。, 愛と善意を人に与えなさい。
なかなか前に進まないのはお互い様なのですが。, 僕にとっては踊ってる方が自然。歩く方がよっぽどぎこちない。
確かにまだ入社したてで自信は全くないです。, 心を開いてって言ってごらん。全てを肯定してみると答えが見つかるもんだよ。
いなくてどれだけ困ってることを伝えましたがそのキレごとムカつきます。, 人間は夢を持たねばならないがそれを実現すべく努力しなければならぬ。
浮気が本気になったりしないかも不安です。, 本当に必要とされているってのはいい気持ちだね。
次に踏み込めない。, 人を信じなければ傷つくことはない。
上手く話せないし高校の時にブスと言われていじめをうけました。, 幸福な結婚は喜びを倍増させ悲しみを半分にする。
他の友達には返事してたけど私には返してくれてなかったりしてて。, 私って嫌われてるんだなぁって。
今日辛いことがたくさんありました。やらかしたこともありました。, 人間は自分がどうなるかって事さえその時になってみるまでわからんもんです。
面倒になったり思ったりしてないかなって。, 人に対する仕打ちを人からも受けると思え。
自分の意志が弱いと言うことですか。, どんなにクセのあるボスでも長年一緒に仕事をすると相手の心理や要求癖などがわかるようになり仕事もうまく回るものだ。
死んでもそんなこと思われてるなんて相変わらず親バカな父ですね笑。, 結婚はこの世の結びつきのうち最も聖なるものです。敬虔と聖なるものへの深い理解を持って結婚に入らねばなりません。
あんまり感情を表に出してくれないのでホントにつかみ所がなくて。, 自分の会社をつくってそこで他人に稼いでもらうことが金持ちへの一番の近道なのです。
わたしはいってないですね。, 失敗は成功への鍵である。どの間違いも何かを教えてくれる。
そこを話してくれないからわかんないし。, 若い間は意欲があってそれを入れる形式がない。老いてくると意欲もないままに形式に追われる。
初めてなので不安で。。, 愛がなければ一切は無益である。
ただ女の子の話したから私が嫌だなって思っただけです。, どんなにいいスキルを持っていても処世術は必須。
彼を忘れるのに時間かかりそう。, 人間は誰でも他人の不幸を見過ごせない同情心がある。
でもふられて気まずくなるなら今のままでいいかなって。, 結婚を成功させるには何回も恋に落ちなきゃ。それもいつも同じ人にね。
私この職場で大丈夫そうかな。, 自分磨きと自分探ししている奴は暇な奴だよ。
１度彼が浮気をして大喧嘩しました。, 僕はもともと言葉が好きじゃない。
そのほかにも人間関係もうまくいっていなくて。, 私は明日を一度も見たことがない。
今まで働いてきたスタッフも少なからず不満があるみたいで。, 愚かな人は常に名誉と利益とに苦しむ。上席を得たい権利を得たい利益を得たいと常にこの欲のために苦しむ。
頭悪いので気の利いたこと返せないしとにかく自信が持てません。, 他人のために生きることは容易である。誰でも皆していることである。
多分今話したら喧嘩になります。, 私は世界を探検することが人生を一番楽しむ方法なのではないかと思っています。
とてもストレスです笑。, 愛とは信じること。
私のこと嫌いになったのかと。, 自分の才能を誰かに早く発見してもらうってことはエライ大切なこと。
こういうを送ってから返事なくてなんだかネガティブな気持ちにたってしまいました。, 私がいなくなったあとを任せる後継者は世襲ではなく社員約800人の中で一番情熱がある人がよいと考えています。
自分の軸がおかしくなっていて。, 夢を追うならその前にまず男としての責任を果たせ。
だからかなり落ち込んでます。, 私の言葉が載るようではこの名句集もたいしたものじゃない。
なぜか最新のやりとりしかみれないんですよね。, 夢は逃げない逃げるのはいつも自分だ。
やり直してお互い付き合えたら付き合いたいと言われてしまいました。, 夢の担保価値はほとんどゼロ。
最近毎日社長に怒られてばかりみたいで。, 心は特殊な領域である。地獄から舞い降りてきたような人間を天国の人間という。
どちらかというと私が察して身を引いた形です。, 愚かな人は常に名誉と利益とに苦しむ。上席を得たい権利を得たい利益を得たいと常にこの欲のために苦しむ。
好きな気持ち減ったままですか。, 人間は自分が思いつかないことには反対します。
私は嫌です。面倒くさく思えてきて奥さんにもばれかけているようです。, 人間は自分の生命を生きるのだ。いきいきと楽しくいきるのだ。
生理の気持ちの不安定は治りません。, どんなときでも楽しい瞑想の方法は小さな柔らかいチョコレートケーキをそっと噛みしめつつ深く感謝しながら食べるやり方である。
自分が嫌いです。。, 世の中で大成した人ほど臆病だと思う。
周りの友達はその元彼は私に気があるって言ってるんですけど信じられなくて。, 無神経さも人生の達人の要素みたいである。
なんか空回りしちゃってますね。, 人生が生きるに値するのはその人が正直に生き理想を持っているときだ。
付き合うならそこまで責任持たないとって言ってしまいました。, 結婚は性欲を調節することには有効である。が恋愛を調節することは有効ではない。
停滞を脱出したくて婚活したけど疲れてしまいました。, 人生で大切なものは簡単には手に入らないってことよ。
彼の私に対する気持ちはどーですか。, 無神経な振る舞いをとり続けているといずれあなたも人から無神経に扱われます。
月の上旬にも好きな気持ち減った面倒なったと文句を言われ。, 他人を非難するとき3本の指は己を指していることを忘れてはならない。
でもそれを彼に相談できず。, 私はこの世に二つの宝を持っていた。友と私の魂と。
あんまり私と出掛けたくないかなと思ってしまって。, あなたの専門分野の上位10に入るためにあらゆる出費と犠牲を払う決意をしなさい。見返りは計り知れないでしょう。
元カレの気持ちがわかりません。, 幸福なりし時代を回想する大いなる悲しみなし。
自分が嫌だと感じてしまうのは何が原因なんでしょうか。, 人はみなさまざまに長ずるところ信ずるところを行えばよい。社会は大きいのだからそれでなんの不都合もない。
相手はプライドが高いところもありなかなか。。。, 死なねェよ全国大会決勝に行くまではな。
またあたしに迷惑かけるとか思ってるんかな。, 失敗してもいいではないか。次のステップは試みる者にしか与えられないのだから。
困ってしまってます。, 失敗を楽しんで失敗から学びなさい。成功からは学ぶことができません。
確かに勝手に怖がっていました。, 何事にも段階はある。省いてはダメ。
別れたくないです。, 人間は考える葦というが本当に考えるだけである。
もうわけわかんない。, 人間が困難に立ち向かうとき恐怖を抱くのは信頼が欠如しているからだ。私は私を信じる。
というすれ違いがおきてしまい。, 僕は自信があるとは思っていない。
いつも相談している方と昨日食事し体の関係ももってしまいました。, 女が男に洞察力があるのはあれは愛情からなんかじゃないひとえに男を管理したいからなのだ。
こんなに不安になる恋愛は嫌です。苦しい。, 愛する事は優しさ信じる事は強さだ。
彼と向き合うのが急に怖くなってしまったし意見も言えなくなりました。, 自分はどういう人間なのか人生をどう生きたらいいのかという問いに対していつも答えはひとつの速さで落ちていく。
なんで誘ってくれたのみたいなこと聞いてきたのですがその時はごまかしたんです。, 人間は道徳を守る責任を負いながら自由に生きるのが生き方の本筋である。
ご機嫌とるのも嫌だな空気も読みたくない。, 人間として大きくなればなるほどそれをあえて他人に証明する必要は無くなるのです。
なんでさわってたのかなぁと少し疑問があって。。, 私は私の作品をほめてくれた人の前では極度に矮小になる。
彼あたしに何か不満とかあるんでしょうか。, 人間の善が常に悪よりも先んじてほしいものです。
絶対話してこないタイプなのに。, 私うんと働くね!。
自分が第一子なので何も分からなくて両親がどんな反応するのか怖くて。, 人間はどんなところでも学ぶことができると私は信じています。
今すごく寂しくなってしまって。, 人間の教養とは野性を失うことではなく野性を洗練させることである。
自分で言った手前みたいな感じですかね。。, 私がいるじゃん。
多分に直ぐに結論出されても良い結果にはならない気がするから。, 他人への気遣いで大切なのは話を聞いてやること。
それはショックですね。, やっぱりリズム感ってすごく大事。リズム感のない方とはコントをやっていてもテンポが合わない。
なんかすごく草食系みたいな感じがしてアプローチするにも難しさがあります。, 僕は絶対に勝てるということ以外に興味がない。
いなくなってしまう実感が。, 俺は世界一地球を眺めた人間になってやろうと思っている。
色々疲れました。, 心はどれだけ割れたってまた新しく生まれ変わるの。誰もの心がちゃんと生まれ変わるようにできているのよ。
分かりにくいのかな。, 失敗は成功の味を引き立てる調味料である。
慎重にいかなきゃダメですね。, みんな大事。みんなみんなそのまんまがいいの。
具合が悪いと言っています。, 僕が闘病について洗いざらい話すことで正に今がんに直面して悩み傷つき希望を失いかけている人やその家族にエールを送りたい。
なんかしっくりこないです。, 人間の持つ性情のうちで最も強いものは他人に認められることを渇望する気持ちである。
それだけ自分が職場で噂になってるので。, 失敗して冷静さを失ってしまった時は私は信頼できる人に話を聞いてもらうようにしています。
はい結婚の話すらしてくれないです。, 人間の内に誕生の時以来すでに存在し学習したり獲得したりする必要のないものそれを私は本性と呼ぶ。
パートナーがいたら仕方ないですね。, 俺はほら皆の中に入っちゃうからな。
振り回されたかな。, 人生を振り返ると明らかに失敗だった。そう断言することはかなり勇気のいる。
でも僕が悪いみたいな。, 結婚は男にとってしばしばひとつの危機である。
友達と割り切れなくて私が辛くなってしまい。, 生あるものは必ず死ぬ。死ぬから生の為の努力をする。努力は死ぬまで続く。
子供のことで自分の事を後回しにしていると思います。, 我々はどんな種類の類推も軽んじてはならない。
でも彼女がいるから私との関係が見つかったらまずいのは恐れています。, 我々は他人の欲求よりも自分自身の欲求のほうを一層よく心得ている。自分自身に奉仕するのは政治の節約というものだ。
次に会う予定を決めようとしてもなかなか進まず。, ああ野心を持つということは楽しいものだわ。
それで今喧嘩してるんです。, 人は誰しも給料では食っていけません。だから自分を信用してくれたり信用してくれる人を持つ必要がある。
それ以上になりそうやったんで無理ですいったら。, 人間というものは自分自身の持ち物と名誉さえ奪われなければ意外と不満なく生きてきたのである。
とも思います。体力がないので休日にあまり体力使いたくないんです。, 会社の為に働くな。
誰にも相談できず。, 心と体のすべてに美しさが宿ったとき本当に人の美しさがあらわれる。
兄弟はキレていると。, 人窮すればすなわち偽る。
