input_text,encouragement_text
ちょっと諦めモードになっている私です。, 人間というものはあまりにも安易なあまりにも快い方法で時間を消すと嫌気がさしてくるのである。
彼は私を嫌いではないですか。, 人間は決して自由な存在ではない。でも人間の意欲の中には自由が存在する。
なんて半年くらいやってないのに。。。, 心とは氷山のようなものである。氷山はその大きさの7分の1を海面の上に出して漂う。
身体の関係が続いていてやめたいのですがどう断ればいいのかわかりません。, あなたがたが癒そうとしているのは信念が生み出した傷なのだ。
悲しませたくはないけど言えなくてずっともやもやします。, 他人のアラを探し陰でけなしたり批判したりする人は仕事や家庭がうまくいっていない。
最近周りも出来てきて焦りを感じています。, 僕らの社会はばかげた目的のためにあきれた人々によって動かされている。
かれなかなか好きとか言ってくれなくて。, 今日は身体が重いなとか走りたくないとかやらない理由を考える自分を叱咤したりというのを何度か乗り越える必要はあるけど。
ウソの塊にしか見えません。, 失敗や反省を大変と感じるなら向いてません。
最近年カ月付き合ってた彼に別れを切り出されて。, 今日という日を摘み取れ!。
向こうの気持ちはわかりませんか。, 人間にとって最善を尽くしたかどうかは途中のプロセスにではなくて結果に表れるものだ。
あー時間がない。, 自分ひとりで考えなくてはならないのがプロレスですよ。
仕事でミスが多く周りから注意を受けています。, 僕はもともと言葉が好きじゃない。
むずかしいってことですか。, 私はあなた私以外に見えないあなた。
なんでこんなにキツイ対応するの！と思うくらい最近二月くらいからきつくて。, 何でやめちゃったんですか。
あとは私はあまり自分のことがよくわからないので。, 人は誰でもいくつからでも美人になれるし幸せを掴むことができる。
不安になってます。, 我々は長所よりも欠点によって友を知るのだ。
動揺してしまって。, 今日という日は二度と来ないことを思え。
このままじゃいけないから改善したい。, 自分の心から好きなことをやれ。
話題にしたら私のメンタルがやられそうなので聞けないです。, 幸せを手に入れるんじゃない。幸せを感じることのできる心を手に入れるんじゃ。
もう結構丁寧に断られたのでもうないと思います。, 僕にとってはタカさんに会った意味はとても大きなものでした。
面倒なんですね。, 私が成功した理由は他でもない自分にも他人にも言い訳を許さなかったからだ。
親やばいと思います泣。, どんなに困難なトラブルでも一生解決できないトラブルはない。
沢山会いたいですけど現実に無理ですもん。, 人に好感を持たれたければ誰に対しても挨拶をすることだ。挨拶ほど簡単でたやすいコミュニケーション方法はない。
俺のところに来ても耐えられなくなると言ってました。, 人は宗教的確信に促されて行うときほど完全にまた喜んで悪事を働くことは決してない。
周りの人に相談するとみんな否定的な意見ばっかりなんです。, 私がパチンコから戻ると生き生きとしている訳ですよ。
このまま彼と縁が切れちゃいますか。, 私たちの苦しみの多くは私たちが考えすぎることに由来します。
なやんでいます。, 人生の時間は無限じゃない。
目の前にいるのに眼中にない感じで。, 愛は憎しみより高く理解は怒りより高く平和は戦争より気高い。
私には言い訳にしか聞こえなかったけど。, 自分の生き方や信念に基づき本物の勇気を試してみなさい。
彼は子どもほしくない。, 何か新しい商品や事業を立ち上げるとき世のため人のためになるか儲かるか勝ち目はあるかこれらを常に考えています。
彼とのことも時間かかるとのこと。, 自分の中では57歳というのは自分の次に若い年齢。
積極的にいきたいのですが嫌われたらと思ってしまうんです。, 人間は忍耐を学ぶべきである。
いつも素を見せたら嫌われるって言ってます彼。, 人は自分の不幸に敏感であり幸せに鈍感である。
疑念が抜けなかったりで辛いのです。, 若い人たちは大学で知識を高めると同時に自分がやりたいことを自分で決めないといけない。
人ともそれぞれそれ以上はどうしたいのか自分でわからなくて。, 人間本当に強い思いを抱くと夢にまで出てくるんですね。
結果彼を傷つけてます。, 僕はきつめの女性が好きなのかもなあと思います。はっきりモを言うタイプというか。かわいいよりもキレイ系ですね。
それさえももう全然わからない。, 本当に大切なのは外見じゃない。心でどう感じているかそれが重要。
いまの仕事人間関係に疲れてます。, 夢と現実の間に橋をかける。
体力つけないとダメですね。, 君の人生は教科書に全部書いてあるのかい。
くつをかくされたりもします。, 成功するためにまず何から始めるべきかという質問の答えはとても簡単で自分の一番好きなことをするということだ。
あの。最近親が冷たくて。, どんなに疲れしいたげられても誰もが感謝する理由を見つけられる。それは人生の贈り物のひとつだ。
さいきん喧嘩ばかりでして。, 私は他人の感情に真っ向から逆らわないようにまた自分の意見だけが正しいと言い張ることのないように常に心がけている。
この前結婚願望がなく。, みんなが勘違いしているのは集中力というと力がはいってやるんだやるんだという状況だと思っているという点です。
わたしは嫌われてるのでしょうか。, 私は私が出演している映画のヒロインの生活と私自身の生活という二つの生活を並行して送ってきた。
相手が忙しいので。, あなたの中には表現されるのを待っている力強い天才がひそんでいる。それは教育やしつけでは抑えつけられなかった力だ。
そこが私は嫌いなんだと思いました。, 私は私を祝い私を歌う。私の心を遊ばせ私の魂を招き入れる。
彼も周りに人がいるときは話しかけにくいようで。, 人の幸せそうな顔を隠れてそっとのぞいている天使みたいなものですよ。
なぜ逃げるのやましいことがあるの。, 我々の夢の生活と内的生活は暗い冬のほうが着実に成長する。
誰に仕事頼むかは自由ですけどわざわざ慣れない人に頼んで段取り悪くして。, 人生を賭けるに値するのは夢だけだと思いませんか。
そんなことはないって自信もあるけど。もしかしてって不安はしばらく続きそう。, 愛は堅きものを忌む。すべての硬性を溶化せずにはやまぬ。
嫌われるのが怖くて好きだということがバレないような反応をとってしまっています。, 何かしら限界に挑戦するのが好き。
性格不一致です。, 本当にやりたそうにしてる人に仕事は渡したいんですよね。
今の職場に異動して人間関係がうまくいかなくて。, 俺はあいつらを甲子園に連れていってやりたい。
あたしがすぐ感情的になる性格なんで。, 私たちは皆他の人々の仕事によって食べるものや家を与えられています。
でもずっとここにいるのも今は辛くて。, 愛は知識の母である。
結果会社の人と飲むので無理だと言われました。, 人間は自分が思いつかないことには反対します。
なんかもうどうしたら良いかわからなくて。, 私は名声を得るために自分の道から1インチなりともはずれたことはなかった。
でもなんだか謝ってばかりで。, 幸福の絶頂にいるときにはそれが原因で不幸せの種はもう蒔かれています。
仕事はしていますが家族の用事で仕事に行くことさえ難しい時があります。, 何ひとつ為した事はない。このまま死んでしまえば全くいなかったのも同然なのだ。
だんだん人でイライラしだしてきました。, すべての大きな過ちにはいつも中間点となる瞬間があるのだ。その過ちを取り消しあるいは正すことのできる瞬間が。
私の料理がまずかったから。, どんな職業の場合でもこれでいいということはない。そこには進歩のための進歩しかない。進歩のない職種はない。
なにかきっかけがないと踏ん切りつかないですよね。, 夢を夢で終わらせるような人間にはなりたくない。
うまくいかなくなってから彼と一度も会ってないし話してません。, どんなにいいスキルを持っていても処世術は必須。
今少し遠距離中で寂しくて。, 私は自分のできる限りすべてのことをやってきた。無条件の愛とウェブ上でのハグをありがとう。あなたに刺激をもらっています。
彼の部屋が汚いです。, 幸せを外に求めるのは知恵を他の人の頭に求めるよりももっと無駄だ。幸せは自分の心の中に感じるものなんだ。
なのでそれがどうしてもコンプレックスだったので。, 俺は何も持たずに生まれてきた。そして何も持っていないうちに死ぬだろう。
私も余裕がなくて彼を支えるのがなかなか。, 我々の願い通りになることなんてそうそうあることじゃないんだよ。たいていの人間の生涯は未完成なエピソードの続きじゃないか。
おちついています！。, いい悪いをハッキリしなければならない。それをせずになにかの拍子に気分で怒るから変なことになる。
今お付き合いしている彼とのことで悩んでます。, 人はいかに遇されるかによってそれなりの人物になっていく。
重たく思わせたのは理解しています。, 仕事もうんこも踏ん張って。
なので就活も不安で。, あなたの心を占めている精神的態度があなたの本当のボスです。心の観念が私たちの主人であり私たちの態度を決定します。
正しくないよ暴力は。, 人生は幸せと不幸せが50対50なんだよ。
恋愛に気持ちが向いていないとはなにかあったのでしょうか。, あなたにとってわたしたちというのは誰ですか。
だれにもわかってもらえません。, 愛することにかけては女性こそ専門家で男性は永遠の素人である。
あ怒らせてしまった原因は分かってます私が悪かったので。, 夢は必ずかなうという言葉が独り歩きしている時代ですが僕は夢はかなわない確率のほうがずっと高いと思う人間です。
でも今後浮気されるのは辛くて。, 僕らのやっている踊りのスタイルって一瞬の切れ味が命。
周りの機械がうるさくて聞こえなかったので聞き返したらまた怒鳴られまして。, 女は物知り振っている人を矢<unk> に尊敬いたします。
他人の態度仕草行動が気になり人に会いたくない。, 君は決して他人の悪口を言はない。
怒りやすいというか私がかまってかまってなので鬱陶しいも。, 何に重点を置きどのように優先順位を付けていくか。それは人によってまったく違います。
人で行動するのが怖いです。, 君の唇と君の言葉どっちを信用したらいいのかな。
でも信用させる行いをしないからしょうがないと思いますけど。, 僕は昔から世界で活躍するアスリートの方々を尊敬の目で見ていて刺激をもらっていました。
人とかかわることは少し苦手です。, 私は従業員と言う言葉があまり好きではない。
気持ちになってしまいました。, 世の中本当に色んな人がいるし性格は人それぞれ!!<unk> 性別も千差万別だと思いまーす。
ただ本当に嫌な人で。, 夢みたいなこと言うなとかそういうことを言うヤツは無責任。
あまり元気ないと思うけどなぁ。, 人の好き嫌いを倫理の斧でもって裁いたりしてはいけないということだと思いますね。
そうですかヒステリー的な面は。, 私の知るかぎり医学的科学的見地から長時間働くことで効率が上がるという証拠は皆無です。
変なところ鈍感なんですよね。, 僕もポスト団塊の世代で三無主義と揶揄された世代なので気力がわかない時代背景は理解できないわけじゃない。
が共通の知り合いが来たりとかで帰るタイミングを逃してしまい。, 私たちは成功する為にここにいるのではありません。誠実である為にここにいます。
多分今彼仕事大変なんじゃないかな。, 自分の感情を決めるは実は表情。とにかく明るい表情を心がけることが一番早い。
なんだか切ないです。, 仕事は会社のためにするのではありません。
最近彼とシフトが合わなくて週でしか会えてなくてまた彼またお家の事で忙しくて。, 人は何か物を得るために働きますけどその物もさほど必要な物ともかぎらずしかも時がたてば時代遅れとなる物ばかりです。
彼氏の前の仕事関係でばたばたしてまして。, 成功を阻害する7つの消極的感情恐怖嫉妬憎悪復讐貪欲迷信激怒。
いまいち先輩がなにを考えてるかわからなくて。, 失敗なしに成功はないからこそ失敗から学ぶ事が大切なんだと。
友達の話ばっかりするから。, 失敗は成功の味を引き立てる調味料である。
いつも素直になれない。, 僕の場合自分の中で絶対に譲れないところがあって。
別れ。危険ですね気をつけます。, 我々が了解できる理性は永遠の理性ではない。我々の命名し得る存在もまた永遠の存在ではない。
ここ四年くらいがひどいです。, 仕事は人生の大半を占める。
諦めた方が良いですかね。, 私たち大人がまず自分のしたい性を抑えて主体性を身につけてゆかないといけないのでしょう。
会いたいっていってくるなんて不誠実で嫌ですね。, 自分らしい生き方をしたかったら孤独に取り込まれちゃ駄目なんです。
痛み表に出さないで仕事してるので。。, あなたが貧しいのは野心がないからです。
つい私も彼女に対して少し不満をもっている事を人の前で言ってしまいました。, 人は皆自分という檻を破る脱獄囚なのさ。
人に気を使いすぎ。, 無益な生はすでに死んでいる。
今年ぐらいずるずるきてて。, 幸福は遠くの未来にある限り光彩を放つがつかまえてみるともうなんでもない。
わたしこんなに話せないなんておかしいのかなって。, 自分次第でその先の人生が変わってきます。
私ゎ全然すっきりしないのはなぜなんでしょう。, 僕は常にもう一つ上のレベルに行けると感じている。
昨日喧嘩みたいになってしまっていて。, 昨日の我に今日は勝つべし。
仲良くしたいし辛いです。, 他人を理解する最良の方法はその人の話に耳を傾けることである。
私もなにか傷つけることを言ったのかなとか。, 成功の秘訣は目標を貫き通すことにある。
仕事で返したいと言ったら今はまだ無理て言われたり。, 心底楽しいと運は自然についてくる。
うん。。。あんまりいいの出ないと思うよ。。, 僕は映画の仕事もやっていますが映画製作はまさしくチームで行う世界で自分ひとりでは絶対にできません。
彼は自分の立場が私よりも良いことを利用していじめてきているような感じもします。, 人生は公平じゃない。そのことを忘れないように。
こんなに心配してるのに。, 俺もあいつらみたいに自分の体を操りたい!!ボールを操りたーい。
結婚願望なんてない子供もいらない。, 君の顔に文句はない。こぢんまりして色白でいいんじゃないかと思う。
とても不安定な状態が続いていて。, 私は心底反省した。
一切かかわりたくないと言っています。, 私に美女の役は回ってこないし来てもやらない。
何をしたらいいのかもわからず。, 人は誰しも同じ分だけ運を持ってるの。
じゃあ私はダメですね。, 僕はサッカーをほんのちょっとだけ面白くするただの一選手にすぎない。
そのまま友達と遊んであたしのことを忘れられてしまうのかなー。, 何事にも動揺するな。感情を持ち込むな。悲しみや憐れみを感じてはならない。何も感じることなどない。任務を遂げろ。
一生懸命やってるのわかってるのに。, 人生は決してあらかじめ定められたすなわちちゃんとできあがった一冊の本でない。
仕事が忙しくて。, 他人と最もうまく協力できる人が最大の成功を収めることになる。
今週入ってさらにひどく。, 無心になること。打席で余計なことを考えていたら絶対に打てない。
進まないですか。, あなたがもし孤独を愛するなら孤独を恐れる必要はない。
私が落ち着かなかった彼が。, 心が元気なことが高ポイント。
彼と分かり合えなくて困っています。, 心に願えば神様はコンピューターにも魂にもを与えて下さる。
友達に甘えたくても周りは働いてたり結婚してるし限度があって。, 自分が傷ついたことを自覚しているならば告白する勇気を持とう。
以前より態度が冷たく感じられます。, 私が自信を持って出来ることは自分自身であること。たとえ自分という存在がどんな人間であろうとも。
言ってたけどきーてねーしって。, 僕と結婚すればいい。
周りの紹介で人ほどお会いしましたが好きになれませんでした。, 僕は自分のやりたい事をやりたい風にやっているんです。
さすがに見返して気持ち悪いしひかれたなと。, 私はしばしば思うのだが道徳というものはおそらく選択する勇気の中だけに存在するのだろう。
彼の気持ちもわからなくないしたしかに恋愛感情を出したくないですもんね。, 我々は不幸な人々を叱責する。それは不幸な人々に恥をかかせるためである。
苦手なんですよね女性らしさ。, 愛されるって何の役に立つんだろう。教えてくれないか。それで直腸ガンにならずにすむのかい。
止めても無駄でしょ。, 人は水に渇いても死ぬが溺れて死ぬ者もある。
言い訳して何か濁されます。, やればやるほど勝率は5割に収束されていく。
私の一方的な気持ち。, 俺には絶対の自信があった。
私全体的にすごく悪いと運勢が感じてしまいます。, 人の死は一度だけではありません。
チャラいですか。, 私は今は楽悟家と自称しています。
自信をなくしてきてしまいました。, 僕だってなぜ自分がちょいと成功しちゃったのかなんてわからない。
自分が子ども産めないこととか。, 私は世界を探検することが人生を一番楽しむ方法なのではないかと思っています。
私は彼を支えたいと思っているのですがこのの感じだと決意は硬そうというか。, 心とは氷山のようなものである。氷山はその大きさの7分の1を海面の上に出して漂う。
数字に貢献できていません。, 成功は多くの人と分かち合いたい。
会うと幸せなのですが簡単に会える距離では無いので不安になるんですよね。, いいんだよ昨日までのことはみんないいんだ。これからどう生きるかで将来の運命が決まってしまうんだよ。
彼氏とは何度か同じような喧嘩。, どんなに激しく議論しても終わった後は仲良く握手とよく言う。
同じ職場の人なんですが職場でもなんだか避けられてるような気がします。, 私は自分で決めて行動することから逃げていた。
それが少し心配で。, 成功者が述べる成功法則の中には成功した人がさらに成功するための法則が多いんだ。
やめるのは負けなので嫌ですね。, 何よりも歩きたいという欲望を捨ててはいけない。
なんか彼のことも信じたいけど信じられなくて。多分私がいけないんだけど。, 成功をひきつけるのは心の力である。
プレッシャーもあるのかもしれません。, 人間は理性的な動物なり。
心配するようなことを。, 人生に夢があるのではなく夢が人生をつくる。
イライラしていますが前日に喧嘩はしたくありません。, あなたが倒れたことはどうでもいいのです。私はあなたが立ち直ることに関心があるのです!。
私がそんなに邪魔ですか。, 人生は短く金は少ない。
小さな命に気持ちがあるのかわからずにいましたが。, 自分の意思で自由に動ける活動できるって人間としてものすごく幸せなこと。
現れるかも不安です。, 私の幸せを決めるのは私自身だ。人からどう思われようと私が私に納得しておればそれでよい。
親友は昨日喧嘩して。, 私にとってバナナは生きていく上で欠かせない物。世の中からなくなったら生きてけへん。
そうなんですなので色々不安で。, 私にとって重要なのは代表に選ばれていることを自覚してほしいということ。その一員であることに誇りを持つことが大事だ。
私に対しての気持ちもしりたい。, 私は自分自身に満足していなければならない。そうすれば私は他人にたいしてより多くの喜びを与えることができるからだ。
私の事は愛してるけど暴走してて流されてると。, どんな小さな行動にも魂を込めることだ。それが成功の秘訣だから。
今のお店には馴染めなくて。, 人間性を見るためにはその人が直接利害関係のない他人をどう扱うかを観察してみれば自ずと人間性が出てくるものだよ。
それで迷惑がられるのが怖くて涙。, すべての人がアイデアを生み出す力を持っていることは確かだ。しかしその力は才能と同様訓練しないと伸びない。
あー好きな人かぁ。悔しいなぁ。, 1番すげぇのはプロレスなんだよ!。
でも彼からみたら嫌な人間になったと言われました。, 我々は不幸な人々を叱責する。それは不幸な人々の言い訳を聞かないためである。
タイミングが合わず。, 心のままに生きてごらん。心のままになりきっていればどんな結果にも後悔は生まれないよ。
頑張れない自分はなんなんでしょう。, 仕事がうまくいっても10億分の1秒だけ祝って先に進むのだ。
お互い忙しくなかなか会えないのもつらいです。, 幸せとはすべてのものと関わりがあると感じることすべてのことに責任を持つことです。
渡される事が迷惑じゃなければ！。, 人生は自分でしか選択ができない。
なんというか昨年度までのようにやりがいを感じられないのです。, やっぱりそういうことがあったら女子ももっと強くなります。
孤立してる気もします。, 私はいつも明るい面を見るのが好きなのですよ。
相手には私の気持ちバレてますか。, 無意識の世界って端と真ん中が同等。
浮気する可能性ある。, 人生のあらゆる活動について効率よく効果的に行うことがより成功する秘訣である。
めんどくさがられてるのかなー。, 他人の好きという言葉に安心できないし信じられない。そういう人は自分が自分を心の底では嫌いなのである。
考える時間も持たなきゃダメですね。, 私たちの毎日毎日は後戻りすることができないやり直しのきかない人生だという感覚で生きる必要がある。
一生懸命まだまだできていなくて。, 君が一人で勝手に助かるだけだよ。
会いたいけどなかなか会いと素直に言えない自分が。, 俺達が行けばたちまち緊張の糸が切れ課題を見失いチームはバラバラになるだろう。
私はこのまま気まずくなりなくないと返事送ったのですがそれから返事がなく。, 僕自身自分の人生の成功は60代から始まるそれからの10年間がベストになっていくだろうなと思っていました。
以前から相談している彼が今私とのことで考えてることなどしりたい。, 私たちはとてもーマルで地に足のついた家族をもってるの。私たちは友人同士で子どもたちと笑いあってるわ。
七月は結局何もなさそうです。, 僕は僕であり続けたい。他の誰にも取られたくない。だからキャリアを終えるのは残念だし残念ではない。
この不満はまだ彼に言ってないので。, 君は決して他人の悪口を言はない。
ただ再会する度にやはり意識はしてしまいます。, 私の持論の一つにメーカー大根役者論というのがあります。
シフト一緒に入れないだけでちょっと寂しくなっちゃったりなんか私が変なんです笑。, 女が母親になることは何でもないことです。
拒否されるのがこわいので。, 女が男のやさしみや魅力を嗅ぎつける能力はあさましいくらいすばやい。
どうしようもないけど。, 幸せは蝶に似ている。追いかければ見失ってしまうがじっと座っていれば飛んできて止まるからだ。
実際残業ばかりで会う時間も作れていません。, 世の中は本気になった人から成功していきます。
今必死にもがいています。, 僕はすべての人間関係は個人対個人の関係だと思っているので会社仕事家庭という一般論としてバランスを考えたことはありません。
不安になりまふ。, 幸せになろうと思うたらまず自分なりの夢を持つこと。
恋愛面でもずっと悪い事続きで仕事にも何事もやる気が起きません。, 言葉は思いをあらわす道具だが思っていることを実現する道具でもある。
今の自分が無理しているのか頑張らないといけないのかわからない状態で。, 誰を味方にしようと言うから間違うのだ。みんな敵がいい敵がいないと事が運ばない。
本当の自分を見せたら嫌われるんじゃないかと思ってるのではと。, 私がステージに戻ってくることはありません。
私に何か不満があるから結婚を反対したからですかね。, 人は自分に許したものしか受け取れない。
色々な人とお見合いしすぎて麻痺してきました。, 自分の価値観で人を責めない。一つの失敗で全て否定しない。長所を見て短所を見ない。心を見て結果を見ないそして人を見て結果を知る。
なんかモヤモヤしてて。, 失敗する会社一つは既存の事業と無関係なところに進出した場合もう一つはサービスが先走りした場合。
誰も話す人いない。, 愛も能力も才能も魅力もたくさんある。価値も自信も実はあるんです。気づいてないだけ。だからもう求めなくていいんです。
結局ずるずるだと気持ちがなくて遊びなのかなと体だけの。, 私がパチンコから戻ると生き生きとしている訳ですよ。だから帰るのが大変!とか。
不調期というのは例えばどんな感じですか。, 人生は自分を見つけることではない自分を創ることなのだ。
自分がどうしていいか分からないって感じでした。, 無知は大きな可能性の枠を与える。
お互いに話し合って別れました。, 夢は虹に満たされ虹は夢に満たされ空じゅう虹になれ現代文表記。
難しい事を言う事があります。私もいけないんでしょうけど。, 人の内面性をみつめるということは同時に自分の内面性を見つめること。
仕事の事もいえなくて次の約束をしてしまい。, 成功とは自分がそれに相応しい人間になることで引き寄せるものなんだ。
悪い方にでしょうか。, 心に邪見なき時は人を育つる。
かれが止めてるのに。, 人間は道徳を守る責任を負いながら自由に生きるのが生き方の本筋である。
私が嫉妬したから。, すべての人が自由になるまではだれも完全に自由にはなり得ない。
正直彼と彼のご両親に天罰が下って欲しいと願ってます。, 人生は人間の自我が事実に基づいた態度をとるための偉大な教師である。
先日彼の言動に私は傷つきガッカリした事がありました。, 私自身一人の人間のプライドなんてぜんぜん大したことはないと思ってきました。
ストレスがたまってモヤモヤしてしまいます。, 幸せが何から成っているのか探し続けている人は決して幸せになれない。
受験で来られなくて。, 幸せを逃がすな。
この嫌な予感だけでつぎの働く場所もなくなってしまって。, 何でもプロになりたいのなら努力をしなさい。
寂しがりやさんなんですね。, 今日は良いスベり方だったな。
お互いに気持ちがあったけど喧嘩をして疎遠に。, 人の外部的な世界とその人の上に起こるすべての事件経験出来事はその人の内にあるイメージの投影なのです。
一番金銭的なことが心配だから。, やだね!大きな罪を犯したくせにその罪を償いもしないで死んじゃうなんてそんなずるいことさせないよ!!。
特に仕方ないみたいな感じでてましょうか。, 死は生の対極としてではなくその一部として存在する。
付き合う前からそのことは彼は知っていたので親から反対されたのだと思います。, 自分の気持ちに正直なら困難にだって立ち向かえる。
きっと気持ち的にも体力的にも余裕ないんですね。, 私がやったことなど誰にもできる事だ。ポイントはただ一つ。心からやろうと思ったかどうかである。
なので久々のクレームでした汗。, 成功するための一番良い方法は自分の好きなことを見つけてそれを他の人のために行うこと。
話しかけれてない。, 私は人間をきらいです。いいえこわいのです。
彼の感情を鑑定することは出来ないですよね。。。, 自分の外見なんて気にしない。
社長にリーダーせんでいい言われたのにいつのまにやら。。, 愛を惜しむな。
しなければと思ってるのにして来ないのは何故なんでしょう。, 人間は希望さえあれば恐怖には屈しない。
だから迷惑なのかなって。, 無神経さも人生の達人の要素みたいである。
そゆ意味で大変かも。, 死に立ち向かって進む人間だけがあんなに情熱を込めて歌えるのだ。
子供もいますし不安です。, 今日世界は近代的であると同時に際立って非西洋的な文化を必要としている。
悪気はなさそうだし。, 我々は敗戦にあったからこれは大変だと思って奮起した。
母子家庭で親ももういないんで。, 人生は歩いている影にすぎない。ただいっとき舞台の上でぎっくりばったりをやってやがてもう噂もされなくなるみじめな俳優だ。
このままずっと悶々とした感じが続くのでしょうか。, 我々は非常に苦しい時代にあって国を導く責任を負ってきた。
喧嘩するたび嫌いになります。, 人間だから間違いはあるさという考え方ではいつまでたってもエラーは減らない。
退職することがこんなに難しくてエネルギーを使うとは思いませんでした。, 僕は人生の中でいろんなことがあってそれらを乗り越えてきた。
なおショックが大きく辛いかもしれません。, 失敗してもその中からいろいろなことを学べるし成功してもそしたことが自分のなかで無駄にならない。
自分の気持ちがよくわからなくて。, 我々を助けてくれるのは友人の援助そのものというよりは友人たちの援助があるという確信である。
怖いなーと思います。, 私は私の生き方を生き抜く。
彼との関わりが薄くなったかんじです。, 我々の本来の感情は利己的だ。
何かと彼女からの独占欲というか彼女からの対応に引っ張られている気がしまして。, 私たちはある限られた時間だけしか生きられずしかもほとんどの時間働いているということを認識しなければならない。
彼が私にうんざりしている。, 他人から見てかっこいいかどうかは置いといてこれが俺のスタイルだって言い切れる強さがあってもいい。
何に傷ついてるのか。わからないです。仲良く飲んで別れた翌週だったので。, 女は物知り振っている人を矢<unk> に尊敬いたします。
あんまりコミニュケーションが取れなくて。, 僕にとってパフォーマンスはサプリですね。
いつも嫌な思いしかさせてなくて。, 人間だから間違いはあるさという考え方ではいつまでたってもエラーは減らない。
私のことですが最近不安が急に大きな波でやって来ます。, 人間というものは幸福に生きて丈夫に生きる方がやさしい。
やはり事務職は向いてないのでしょうか。, 人はいつ死ぬかわからない。誰にでも余命はあるのにみんな自分は関係ないかの様に都合よく解釈しているだけなんです。
私はそれはないのですが私の気持ちを分かってもらえるか不安な面はあります。, 人間誰でも楽したいよ。悩んでばかりじゃなく楽に恋愛をしたいよね。もちろん誰だって楽したいと思うのが当たり前。
会う時間もなく話せないです。, 僕は常に走って体幹鍛えて毎日腕立て腹筋背筋100回やっててわざと負けるのは違うと思うねんな。
警戒されてる感もありますね。, やっちゃいけないことは破るべきためにある。
そんなのは全然ないです。, 他人と自分を比べてしまう時とは単に自分に自信がないとき。
ずっと私がわがまま過ぎたのかなってずっと考えてて。, 若いうちは多少やんちゃをしたり散々トラブルを起こしても大きな問題にはなりません。
彼が多忙で会えず。, 私は軍人であり最高司令官の命令に従う。
仕事の道を閉ざしたくない。, 自分にとっての幸せは何かという物差しがなく世間の評判に流されて生きているといつまでたっても幸福感に満たされない。
諦めるしかないんでしょうか。, 私にはマネージャーはいません。
彼はもう会わない気ですもう復縁は無理なのでしょうか。, オレも何べんも挫けそうになったから。
従姉妹は私の存在は邪魔なのかな。, 人に認められようと期待しなければ自然と尊敬され認められるようになるものよ。
きちんとした彼がいつできるのか不安です。, 人間には必ず人生の転機を直感し的確に判断できるかどうかを試される時が何度かある。
誰かにうつつを抜かしてて手がつかないとか。, 僕が今ありがとうを言いたいのは人生にかな。
結局ダメなんで。, 人間は心構えを変えることで世界をも変えることができる。
自分の心の弱さ浅はかさに気づきました。毎日つらいです。, 僕は仕事が好きでした。ただ仕事で無理するうちに自分のことを嫌いになってしまったんです。それがうつの引き金になったかどうかはわかりません。
二年間寂しいのはどうすごしたらよいでしょうか。, 僕自身一人の人間の人生を面白いだろいろんな過去を振り返ってみると色々な発見がある。
態度が冷たくなってきてて。, 人間の本性のうちで最も悲劇的なことといえばどの人でも人生から逃避したくなるという点であろう。
息抜きにと思ってデート誘ってみたんですが返事もなくて。, 人間というのはどれほど多くの涙とともに飲み下した教訓であっても喉元を過ぎたとたんに忘れてしまう生き物である。
高校時代に付き合っていてすきなひとが出来たと喧嘩になり別れを告げられました。, 僕が疑心暗鬼になっていれば取材される方も疑心悪昧になってしまうと思って常に疑心憂きもちで生活しています。
なんか本当に私の事好きなのか不安で。, 愛するということこそ人生の主役であり愛されるってことは脇役にすぎないのかもしれない。
やっぱり寂しいって言ってました。会いに来て欲しいんですかね。, 君は強い。
仕事の相手としか思われてないのかなってマイナスに考えてしまって。, 僕が夢見ているのが健常者と障がい者という垣根のないボーダーレスな社会。
まぁ仕事が不安定だしなぁ。, どんなに辛いことだってあれってなんだったのかしらって必ず思える日が来るから不思議。
私は男性からどう思われやすいのか。, 我々証券業者は我々の商品についてもっと充分な認識を持たねばならぬ。
色恋沙汰からどんどん遠のいているので。, 人はいかに遇されるかによってそれなりの人物になっていく。
で家事とかお料理とかほんとにできないタイプの子で。, 俺は金と一緒にあんたに良心貸したんや。
だから辛いんです。, 人生の長さは一秒にも満たない。その僅かな時間に永遠に向けての準備をしなければならないとは!。
やっぱり変ですよね。, 人生には友情より気高い快楽はない。
やはりむずかしいのかなと。, 俺は自転車そのものよりも盗むときのドキドキ感がたまらなかったんだ。
復縁は無理だと思いますよね。, 幸福は神と一致することにある。
今日ママとお客さんにお土産渡したかったのになんでなのバカ！って。, 僕は人に会うのが趣味。趣味が仕事になっちゃった。
そんな自分がいやで。, 人間の心の表面には実在意識があり深いところに潜在意識がある。
親離れ子離れですね。, 人間は人生の途中一寸した優しい他人の励ましや情愛の言葉で勇気づけられ自分のささやかなものにも自信を抱くことがあるのだ。
仕方ないで飲み込むことも限界あるし今は全部それがきてる感じです。, 人間であるということは虚栄心である。それは我々の思考の奴隷である。
待ってもらっても無理だから。, 夢や目標は自分を裏切らない。自分が夢や希望を裏切るだけ。
彼は人見知りで恥ずかしがり屋なそうです。, 私は世界大会が大好きだったから7キロぐらいの周回で走っていたんですけど先頭だったんですよ。
そんな余裕がなかったかも。, 女を理解する一番いい薬というのはお前は絶対にいい女になるという説得を受けた時のお前の表情よ。
