input_text,encouragement_text
私自分に自信がないんです。, 人間の価値は絶望的な敗北に直面していかにふるまうかにかかっている。
何か凄く強い女性が好きなのかわからなくて。。, やっぱり戦争という手段もあるんだということを見せつけられました。
必要以上に怖がってしまって。, 誰もが誰も幸せだと思うな。
私への気持ちなくなるんじゃないかと。, 人は幸運な時は偉大に見えるかもしれないが真に向上するのは不運の時である。
あ元から重いです。, 1の決勝戦はまさに地獄でしたね。3の試合はまさに地獄というところでした。
お金を頼られてる家に居ても話をあまりしてくれない愛情表現が乏しい。, 人生はチャレンジなんです。
もうこのまま自然消滅なんじゃないかなって思って苦しいんです。, 幸せは蝶に似ている。追いかければ見失ってしまうがじっと座っていれば飛んできて止まるからだ。
もう諦めよーかなと思って。, 私はただ神のご意志を実現したいのです。神は私が山に登るのを許されました。そして私は山の向こうに約束の地を見たのです――。
お互い仕事で不定期なのでタイミング合わないとこですね。, 幸せになれるかどうかは自分次第なんです。
ここから修復は厳しいよ。, 私達は魂の目をもつ。
彼は突然彼女と結婚してしまって。。。, 失敗や間違いは大いにけっこう。
はい。待ってるよって言ったらそれじゃあお前が先に進めなくなっちゃうからって。, 結婚して幸せになれるかどうかなどというのはまったくの偶然の働きによるもの。
自分自身凄く中途半端です。, 仕事の進め方を改造するために誠実にそして慎重に取り組むこと。
なんか焦りばっかで。, 人間はだれでも他人の不幸に同情しないと生きていられない。
上京したい気もありますがなかなか気持ち的に進まない感じです。, 私は自分に自信がないし実力を過信していない。
昨日話したくて仕方ありませんでした。, 人はいつだって何か新しいことをやりたがる。
好きな人い無いのとか結婚とかし無いのとか将来どうするのとか。, 自分が納得できなければいくら良いものを作っても何にもならないんです。
はい。全くすきとかいってくれなくなりました。, 私は現在に自己のすべてを賭けている。
いや昔荒れてたからイマイチ信用できない。, 夢や目標など持たなくていいんです。
色々あって少し疲れてるのでしょーか。, 夢が叶う前に夢を問うな。
今不安ばっかりぃ。。, 我々は大きな困難には男の友情を要し日常生活の事件には女の友情を要する。
恋人が出来なくて悩んでいます。, 人生は大胆な冒険か無かそのどちらかだ。
今も接点はあるけどちゃんと話してないです。, 君の哲学の目的は何かそれはハエにハエ取り器から脱出させることだね。
毎回疲れてしまいます。, 愛って人を暴走させるものよ。
別れ際泣いてしまいそうで怖いです。, 人は幸運な時は偉大に見えるかもしれないが真に向上するのは不運の時である。
多分今日終わったらまたしばらく会えなくなっちゃう。, 君と出会っていろんなことがあったね全てが今の僕をつくっているのさ。
彼女に関する事で第三者にどうしても伝えなくちゃいけないことがあるんですが。, 僕らの年齢になるとオレはこんな感じだからと自分の形を決めつけて新たなことに踏み出そうとしなくなってしまう人も多い。
離婚届は書いてあるがまだ旦那が渡してくれない。, 私を産んでくれてありがとう。
復縁は厳しいですよね。, 一番難しいのはブレない考え方だと思います。
今年運気が悪いのは私も彼もとゆうのとでしょうか。, 自分の人生で幸せになれるかどうかは行動力かどうかだと思う。
足に負担がかかるので躊躇してしまいます。, 幸せとは形じゃない。幸せとは気分だと思っている。
もう諦めるしかないのか当たって思うけど。, 人間は人生の途中一寸した優しい他人の励ましや情愛の言葉で勇気づけられ自分のささやかなものにも自信を抱くことがあるのだ。
消えていくのはそれで寂しかったりするめんどくさい心境ですね。, 俺の夢はなあっ!!なんたって見渡す限り広大なフキ畑を作る事だからな!!。
不安と期待が交互にやってきます。, 仕事もうんこも踏ん張って。
もともと気が多いの。, 僕は常に二人の人間を演じてきたんだ。
気持ちが入らないのです。, 人間はみなたれも通ったことのない自分がはじめて通る道を一生かかってあるく。
だから余計嫌で。, 1年後の成功を想像すると日々の地味な作業に取り組むことができる。
でも好きなんです。諦めたくても諦められないそんな自分が辛いです。, 人生は後ろ向きにしか理解できないが前を向いてしか生きられない。
私への悪い印象とか無かったでしょうか。, あなたがやりたいことあなた自身の幸せに心を向けなさい。
それが無理なんですよね。, 成功の秘訣は目的を持ち続けることである。
この前まで会社体制変わったばかりで少し忙しいって言ってたのに。, 何をやっていても無駄な時間などない。過ごした時間は必ず先に活きて来る。
彼は虐めにあってる自覚がなくて気付いた時に家を追い出し。, 人間は何も創造してはいません。
私が相手にすることは良いことがない。, 人生は決してあらかじめ定められたすなわちちゃんとできあがった一冊の本でない。
心配してるんですか。, 夢を持つ人が少ない日本ではなかなか実現しにくいことですが若い人たちは案外そういうことに敏感です。
彼は私が既婚でなくなったことで私への気持ちが冷めてしまったのですか。, 人生にはトライが不可欠。
自分に適しているのか不安があります。, 成功という言葉の意味をとことんまで掘り下げればそれが単に細かいことまで終わらせることだとわかる。
この一年転職活動などもしましたがなかなか思うように決まらず内定じたいしめした。, 本当に怖いものは人間にはわからずー自覚のない恐怖。
そんなことばかりで少し傷つくのが怖くて今の彼にもグイグイ踏み込めないんです。, 幸せの入る場所に嫉妬が待ち伏せしてこれを襲う。
私のこと好きになってくれないと思うんですよ。, 人の一生は重荷を負うて遠き道を行くが如しいそぐべからず。
だからこそ胸が苦しいです。, 人の上に立つ秘訣はまず人の話をよく聞くこと。
彼の気持ちは揺れてるということ。, 結婚という幸福の花を支えるものは現実の夫婦生活です。
はい娘の件で親と疎遠になって。, 自分の道を選ぶのは自分であり歩くのも自分である。自分のことを決めるのは世界中に自分一人しかいない。
隠していた私が悪いんですけどねぇ。。。, 自分を変えるということは生き方を変えることだ。
遠慮もありますし彼の家まで少し遠いので面倒だなというのはあります。, 自分の人生色を塗るのは自分だけですからね。自分に惚れる。自分を信じる。それしかないですわ。
食費などですか。, 何でもいいの。死んでもいいのよ。
最近正直つらいです。, 人は何か物を得るために働きますけどその物もさほど必要な物ともかぎらずしかも時がたてば時代遅れとなる物ばかりです。
何をするにも無気力になってしまいます。, 自分を信じて努力を続ければ必ず道は開ける。
聞けませんでした。, 自分にとって大切なこと価値があるものだと信じていれば人に何と言われようが続ければいい。
今迄がダメンズばかりだったのであまり判断できていなくて。, 僕は業界で当たり前とされていることをそのまま鵜呑みにしないようにしているんです。
またばちがあたるのはいやで。, 俺の場合は金の流れを見てる。
それに私は歳だしこれから離婚して幸せになれるかも心配です。, 幸福を追い求めている限り君は君自身の夢には到達できない。
疲れ果てて苦しいです。, わたしたち女性に必要なことは持ってないものに気をもむより手にしてるものをただ愛するということよ。
会う楽しさより会えない寂しさのが強くなっています。, 他人への配慮の大切さを最終的に実感できるのは言葉で愛情を示す時です。
ですよねー。正直耐えられないです。, 自分がやったことはいつか必ず自分に返ってくる。
私のお財布からお金がなくなり。, 人は心で考える通りのものである。
気持ちが振り回されてしまうのでめちゃキツいです。, 人の痛み苦しみを自分のことのように考えて感じる人がとても多くいます。
職場の人間関係がうまくいかず。, 僕は誰とでも打ち解けて友達になりたいというか海外でその国の文化や言葉を学ぶのが楽しい。
そうなのですね。一種のトラウマですかね。, いいときが楽しいのは当たり前。
結局は選べないです。, いい日とは自分にありがとうを言える日。
ダメそーですかね。, 自分が頑張って少しでも良くなることは人を勇気づけることができる。
彼女の対処方法といいますか勤務中の接し方でいつも悩みます。, 私は名声を得るために自分の道から1インチなりともはずれたことはなかった。
すぐに気持ちが戻ってしまいます１日も続きません。, どんなに苦しいことも一生つづくことはない。
それだったらへんじがおそくても仕方ないですよね｡｡っ⌒。, 自分の中の怒りの感情と向き合います。
力み過ぎな感じで悩んでいます。, 愛は悪夢である。悪夢も時にはいいものだ。多分この世で一番複雑なものだろう。
以前話したことのある不倫の彼と。, 心底さびしいと思ったことはありません。
いま現状では元カレはなかなかつかみづらいですね。, 我々は他人の欲求よりも自分自身の欲求のほうを一層よく心得ている。自分自身に奉仕するのは政治の節約というものだ。
彼の仕事はかなり特殊な仕事でもあるので多分その不安とかもあるんだと思います。, 愛は愚者の知恵そして賢者の狂気。
話しかけられないし。, 愛する子どもを思って悩んだ分だけ豊かな人生が送れるのだと信じている。
自分たちに甘過ぎな二人で笑えちゃいます。, 他人からプレッシャーをかけられた時よりも自分で自分をプレッシャーにしてしまっている時の方が力が出せる。
進展がなくてどうしたらいいかわかりません。, 私はただ歌が歌えるようになりたかっただけなの。
はい自分に自信がありません。, 成功を手にできないでいる人たちは自分の欲望をまったく犠牲にしていない人たちです。
このままでは良くないかもと浮気とか心配します。, 幸せとは自分の人生をより楽しく明るく充実したものにしてくれるもの。
最近ずっと憂うつ感ややる気のなさ考えることがめんどくさくて。, 夢を夢で終わらせるような人間にはなりたくない。
俺の気持ちの問題だからって言われました。, 人を傷つける真実よりも癒す虚偽がまさる。
自分自身の性格が嫌です。, 心と自我を失敗する恐れで満たして自分で自分の遊び心を痛めつけてはいけない。いつも自分を信じよう。
それはそれでこわいところもあって。, 今日は本当にありがとう!そしてこれからもどうぞよろしくね。
日ほどかかったり。, やっぱり自分が好きなことをやることはいい。
うまくいかないなーということがありました。, どんな人間も結婚するときと死ぬときだけはホメられる権利がある。
そのたび涙が溢れてきますどうしようもなく残念な気持ちになって。, 自分の生きがいを感じる状態をもっと気高いところにおかなきゃいけないんだよ。
不倫で彼が淡白な性格のためどう思ってるかわかりません。, 他人と自分を比べてしまう時とは単に自分に自信がないとき。
焦燥感にもなるしモチベーションにもなるし。, 人間は何か一生懸命やり遂げようと思うと気力を消耗します。
堪えてましたが。, 俺たち百姓からみていると都会の人間たちはよく食うよってものを食ってるんだよなァ。身体大事にしてください!。
いつもなら迎えにとか絶対行かないんですけど私運転苦手で。, 成功している経営者には共通点があります。それは関係者全員がワクワクして楽しそうに仕事をしていることでした。
それとも諦めるべきでしょうか。, 心を受け取ると書いて愛と読むのだす。
バランスが分からない。, どんなに遠まわりに見えようとも勝つためには基本の積み重ねしかない。
あした話しても付き合うことはなさそう。, あなたはいつも尽くしてくれた。
と話を濁され。。。それ以上は私も聞かなかったのですが。。。, 自分を変えるということは生き方を変えることだ。かなりの勇気がいる。
ショックすぎて涙も出なくて笑えてくるんですけど。, 愛の薬はもっと愛する他ありません。
そうしたいのは山々なんですけどちょっと色々あって出来なくなったんですよね。, 我々は今年に入って間もなくして債務者が大手消費者金融業者から220億ユーロものお金を着服した事実があります。
もう会えなくなるんじゃないかなってかんじです。, どんな困難に直面してもここから始まるのだと捉え直すことができれば私たちは必ず前進できます。
別れたくありません。, 心底反省した。
そうだと思います。苦手なんですよね。, 私はすべての自分の書物を閉じてしまった。
お互い忙しくてなかなか話の糸口が見つけられないんです。, 何かしらの選択をする際には世間や他人の意見や批評などは関係ありません。
そうですか。辛いです。, 自分がどんな人間かはっきりと分かっていれば自制も効果的無制限にお金を使うことができる。
帰りは笑顔に放ってくれたけど目も合わせてくれなかったから。, あなたは夢を実現するために生まれてきたのだ。
彼仕事関係なんですが異動になり今までみたいに仕事で会えなくなって。, 人はたいてい過度の恐れから嘘をつく。
ゲームをやめたらも出来なくなるのかなとか友情もなくなるのかなと不安です。, 何が欲しいかと顧客を問うと次の二つが欲しいという。これでは双璧を成すことはできない。
そのこと伝えたけどだめだった。, いい娯楽であれば若者にも老人にも誰にでもアピールできると信じている。
両親も亡くなってるので。, 成功者はすべて決断を早急につける習慣を身につけておりもしその決断を変えねばならぬときは非常に遅くやる。
ストレス溜め込みすぎてたなと。, 僕が怒っているのは並盛の風紀が汚されていることだ。
傷つきたくなくて。, 何事もが順調なる時は必ず難問題が起こり下がる時は順調そのもの。
その人の嫌な所がいっぱいあって私から別れたんですけど。, 人生いつ終わっても仕方ない。
自分がなぜか彼女を裏切ったことになってるんです。, いいえ昨日はありません今日を打つのは今日の時計昨日の時計はありません昨日の今日。
ショックを受けました。, 人間は自分が意味づけをした相手や自分が意味づけられた状況に対して恐怖を抱く。
最近これですごく悩んでおりとてもしんどいです。, 自分の力で変えられないことには悩まないようにしている。
今同じ職場ですが月末で私が仕事やめるんです。, 人生には努力辛酸苦労努力困難成功苦労と3つの成功経験が必要だ。
まだ彼のことも分かんないままこんな感じになってしまって。, 自分が自分を信じられないなら誰が信じてくれるっていうんだ。
みんながおめでとうモードなのもしんどくて。, 何かひとつでいいからめざすものを見つけたら人生はもっと輝く。
最近仕事について身体が辛くて悩んでおりました。, 私は自分が理解されないことに対しては沈黙を守るように努めている。
そのくせ気が強くて。, 仕事っていうのは自分に合わせるんです。これは俺に合わないこれも俺に合わへんと合わない。
しっくりこない要因は。, 私は専業主婦ほど大変な仕事はないと思っている。
気持ちが疲労してます。, 俺は天才だって言い切れるアーティストになろうと思った。
なかなか駆け引きといいますかできないですね。, 私の場合は寝ることです。毎日ちゃんと寝たいんです。睡眠時間は8時間以上10時間以内で寝られるだけ寝ています。
離れてて怖くないはずなのに。, 幸福とは最終的に欲しい果実を手に入れるために今すぐ欲しい果実を犠牲にすることによって得られる収穫のことだ。
他の人も困っています。, 自分のなかで人とちょっとした違いを感じられると私のほうが偉いと思えるわけよ。
私からアプローチしても迷惑ですか。, 人生は一度しかない。男なら思いきって挑戦するべきではないのか。
また行きましょうって言ってくれたけど社交辞令かなって。, 人生を振り返ってみると答えの出ない日々が多々あった。
あんまり信用できなくて。, 言葉は刃物より人を傷つけることがあると胸に刻もう。
我慢するの大変。, どんなに辛いことだってあれってなんだったのかしらって必ず思える日が来るから不思議。
この日に会いに行きたいけどって。, 私があの子にかけた最大の言葉。
今日はあえません。, 私は一年かけて資金を集めようと頑張った。
来週から不安で不安で。, 人間とはその本質においてはほとんど見れなくなりつつあるものなのである。
お互いに家庭があると無理ですか。, 人の恋路を邪魔するヤツは馬に蹴られて痛かったってな。
警察は第三者に見切りをつけています。, 自分探しの旅にでても見つかるわけがない。
なんだか不安になるお付き合いはストレスになりますね。, 他人のために何ができるかと考えることが一番人間の力を高める。天の徳は万人の福なのだ。
自分の将来がどうなっているのか心配です。, 私の場合男にたよってよりすがろうとするのは愛とは思えなかった。
そのこともすごいショックでした。, すべての創造的思想というものはまず最初に人間にもたらされる。
現状はどう感じているのでしょうか。, 私は努力をしてこなかった人間。ただ努力をしなかった分自分の好きなものに囲まれて生きることはできたというか。
怒られてばっかり！。, 私は毎朝目を覚ますと今日もええことがあるぞええ一日になるぞと自分に語りかけて寝床を蹴って起きることにしている。
何の責任あの人が自分でここまでの問題にしたのに。, 人間は魂で創造されたものではなくそれを取り囲む環境や人間との関係の中で作られる。
年も思い続けて馬鹿みたい！。, 俺が参加するってことがいくらかなりとも影響力をもつんじゃないかと熟慮してみるべきかもしれないとは思う。
一緒にいるのになんで寂しいのって言われてなんでかわたしもわからなかった。, 人間は誰でも踊りたいんですよ。
例えばどういう人から好かれないんですか。, 君が百の富を持っているとしよう。
人間関係敏感になっていて。, 僕と先生は年の差があったので最初は不安もありました。
愚痴ってきました。, 僕自身が津波のことや地震のことを直接知っているわけではありません。
あまり相談には乗ってもらえないです。, 自分の人生運転席に座って自分で進んでいきたいんだ。
耐えきれなくて会いに行ったのに結局会ってもくれず。, 私は一年かけて資金を集めようと頑張った。
それは情ですかやっぱり年間一緒にいたのに裏切られたのがショックで。, 愛のあるところには痛みがあります。
が先の男性が気になるので後の方とは曖昧な感じです。, 何かをするとき必ずそれをやり続けるかそれとも何もやらないかの選択をしなければなりません。
私は被害者ではないですが可哀相になり報告しました。, 人間の運命というものは九十九九パーセントが成功しないのだ。成功者でないほうがより人間的な運命だ。
まず会えるかどうかも彼の仕事が入るか入らないかで変わるので心配です。, 私はあなたのような立派な人を見て幸せでいようと心から願っています。
勇気が出ないまま。, 自分のためだけに生きると喜びは少ない。
なかなか彼氏ができなくてどうしたらできますかね。, 私たちの肉体は庭だ。
彼は忙しい人でなかなか会えません。, 私たちは自分を愛してくれる人に支えてもらうだけで簡単に自分の負担を軽くすることができる。
ダメだと思いすぐを消すという事故を。, 自分が成長し続けるために大切なのはやっぱり気持ち。
素直に聞くにしてもどう思うんだろう彼は不快ですよね。, やっぱり音楽を辞める時は世間の誰よりも悲しみたくない。
考えすぎちゃうところがあるので。, 私は女達を賞賛しているの。ありのままの姿を彼女たちに示そうと思ったの。男達が示す姿ではなくてね。
仕事長引きそうとは昨日言ってたのですが。。, 私があのころ夢見たことはただただ無条件に愛することだけ。
他の男の子と遊んでないとかすぐ聞かれちゃいます。, 愛してその人を得ることは最上である。
はっきりと言いたいのですが時間も噛み合わず話し合いも叶いません。, 今日どれほど問題があろうとも明日には必ず誰かが解決する。今日終わるかもしれないしそうはいかない。
こうして嫉妬してしまう。, 人間の悩みは生きている限り続くものである。
ちょっとつい最近好きな人と色々あって今泣いちゃってるんですが汗。, 人間は自分一人では何もできない。だからこそ周囲の人たちに感謝しつづけたい。
気持ちが落ち込む日々です。, 仕事の進め方を改造するために誠実にそして慎重に取り組むこと。
仕事がなかなかうまくいかなくて対人関係も悪くて。, 人生に勝つ秘訣は正しく考え正しく感じ正しく行動することです。
精神的にきついものもありますし。, あなたは今朝起きた時今日こそ自分の運命を変える日だと考えただろうかしかしそうではない。
だから仲良しな友達も少ないです。, 人生というのは川のようだ。ゆっくり流れていくもの急ぐものついには濁りその中に沈んでしまうものたまに氾濫を起こす。
履歴がないとちょっとわかりづらいですよね。, 女は何時でも家を作るが大工と結婚してはならない。
もうどうしたらいいのかわかんなくなって向こうの気持ちもわからなくて。, 俺は平方根を知らない小学生には理解できないのか。
弱気になっている理由はわかりますか。, 僕はルーチンワークを避けてきた人間です。
なんだかやっぱり恋人未満なんだなーと。, どんなに負けても最後のボールまで戦うんだ!。
危ないヤツですね。, 自分も死なねばならぬ身なのだからひたすらに真実の自己を演じなければいけない。
介護はむかなそう。, 人生に夢があるのではなく夢が人生をつくる。
皆んなそら死にますよね。, 成功は誕生日みたいなもの。待ちに待った誕生日がきても自分はなにも変わらないでしょ。
それが態度に出て避けられているように見えてしまうということですか。, 人に接するには必ず深い敬意を持ってせよ。宴楽遊興の時であっても敬意と礼を失ってはならない。
私の考えすぎだったんですかね。, 言葉が見つからないんですか。言葉を見つけるまで踊り続けます。
彼氏が欲しいんですけどなかなかできないです。, 人間の性格は人生のあらゆる段階で他人との交流から強い感化を受ける。
自分大丈夫かなーーって。, 他人の心までは助けることはできません。
どちらの恋も結局はうまくいかないのでしょうか。, 私の夢は旅行を通して世界平和に貢献することです。
そうなんです。それでわたしもカッとなりぎくしゃくします。, どんな物事も成功するとは限らない。しかし成功する人は多く成功しない人はほんの一握り。
自分が上手く言ってないから僻みなのかな。, 人間の身体には実は10の身体能力を備えもっています。
なんか雰囲気がわるくなってたんでいえなかったです。, やっぱり仲間をねぇ見捨てるっていう事は嫌いだね。
好きな人が出来ないんです。, 自分の意思で行動して自分のために試合をしてそれで結果が伴わなければ意味がない。
今恋人募集なのですがちゃんと出会えるのか不安です。, 失敗は成功の元。
新人さんもいろいろ複雑な気持ちはあるとは思いますが。, 君もいつかちゃんと幸せになりなさい。
彼の体が番心配だし。, どうしようもなくなったら俺に言え。
うまく乗せられてしまいました汗。, 人生の目標がないと頑張れないんですよ。
彼はやっぱりまだ怒っているんでしょうか。, 人間は天性に従って行動するのがよい。
彼とのこともあまり動かず。, 私は笑いの力を信じている。
渡した手紙が返って来ません。, 人間の幸福な姿は目に見える果実の形の中にのみ表現されている。
金銭的にはずっと苦労しているようです。, 人間を判断するのにその人の偉大な特質によるべきでではなくそれをどのように運用するかを見るべきである。
どちらかというと話し下手な方だと思うんですけどね。, 私はいつもこう自問しているのですが本当に自分に向いている仕事って何だろうと。
ひとりの時間が欲しい彼をわかってあげられなかったです。, 人間は生き方を変えることができる。
だけどされたらされたでまた凹むんやろな。て気持ちもあります。, 私は毎朝目を覚ますと生まれ変わっているの。あれ何だっけと悩んだりしていないかしら。
彼との関係を順調に歩んで進んで行きたかったのに立ち止まってしまっています。, 人間の偉大さは思考の豊富さに負うところが大きい。
倦怠期なのか私に冷たいですけど。, 何かをする前に頭脳と心が別のことを告げるとするなら貴方は自分が頭脳を用いて何をするかについてもっと知らなければならない。
結婚出来ないんじゃないかって不安になってたんです。, 何事につけても希望するのは絶望するのもよい可能なものの限界をはかることは誰にもできないのだから。
わたしは彼との関係が終わってしまうのが怖いです。, 本当にすべてに感謝。
きまづくなりたくないし。, 何事も静止することはないのだ。
彼とは終わってしまうんでしょうか。, どんなに愛していてもあなたが彼を孤独な存在だと見なしたらそれは最悪な状態なのです。
止められました。, 本当に悲しいと思えることを愛しましょう。
彼に悪態ついちゃった。, 私はいつも自分が純粋に感じたこと考えたことを理解されようがされまいがダイレクトにぶつける。
とめるなぜ実際いま彼女とはうまくいってますいってない。, 私は自分にとって自分の心の奥で真実だと思うことが最高の幸福である。
なんだかおみくじもいい結果がでないし悪いことばかり起こってる気がして。, あなたが心の中で損失を受け入れないかぎりその損失は存在しません。
趣味も楽しめないって異常ですよね。, 私は私が出演している映画のヒロインの生活と私自身の生活という二つの生活を並行して送ってきた。
そこから話が広がらなくて。, 人間はどうして有限のものばかり追いかけるんだろう。もっと無限のものの追求の喜びを知るべきだ。
やっぱり不倫だって事で悩んでるとか不安なのかなと。, 私たちが正しい場所に花はぜったい咲かない春になっても。
先日結婚相談所に登録してきましたが何かと不安や緊張します。, 私は仕事に創意と工夫を加えることは素晴らしいと考えています。
さいきん以前鑑定でお願いした彼と距離が離れてる気がします。, 何度失敗したっていいけどこれしかないという時は絶対に結果を出さなきゃいけない。
多分いや絶対イライラするのではと。, 自分の人生がつまらないものであってもそれを受け入れそこからまた前に進む。
何だか突然不安になってきてしまいました。, 自分が決めたことでない限り文句はいわない。
昨日のレッスンを忘れてしまい。, 人は自分の友に秘密を話すがその人にもまた友がいるのだ。
私に疲れちゃったのかな。, 自分の好きなところに比べて嫌なところは勘違いしていることが多い。
諦めた方いいんですかね。, 人間は地位が高くなるほど足もとが滑りやすくなる。
凄く冷たくて会いたくないし。, 仕事を選ぶのか仕事に選ばれるのか。
じゃあ真剣に私の事を考えてないってことですね。, 人は皆有用の用を知るも無用の用を知らず。
もう別れて年以上たってるのに何故いじめられるのか。, 人は夢見れば見るほど信じることが少なくなる。
自分に合っていない会社や既婚者が近づいてきたり。, 幸福とは最終的に欲しい果実を手に入れるために今すぐ欲しい果実を犠牲にすることによって得られる収穫のことだ。
自転車に乗ってるときに落とした。, 僕は逃げられないし逃げるべきではないのだ。
毎日仕事調整大変です。, いいときが楽しいのは当たり前。
同じことを聞いてはダメということですか。, 私達は皆死に向かって疾走しているが私達はただ前に向かって疾走っているのだ。
向こうがそこまでわたしに気がないみたいで。, 人間って変わるものよ時代も国も取っ払っても同じものがふたつあるのよ。それがアイデンティティー。
彼のこだわりが強すぎて私を受け入れられなかったみたいです。, 私はよく考えるタイプです。過去に例を見ないほど夢を見るほうです。
楽しかったのに自分で自分のことわからなくなりました。, 本当にこの世界で働きたいと思えることを今探して出会えているのか。
離れていてあまり思いつきません。, 心が痛がりだから生きるのも辛いと感じる。
私の苦手な冬ネガティヴな気持ちをより加速させているかもしれません。, 僕自身自分の作品とか活動形式に全然自信もないですから。
もうダメかと思ってました。, 人生の選択のうち学校への進学よりむしろそれを成し遂げるための勉強のほうがずっと重要なのである。
どういう意味ですかていうのも社交辞令ですかて聞けば良かったと後悔してます。, 人生は美しい旋律のようなものだ。一度だけ吹けばあとはずっとその旋律をたよりに進む。
付き合ってないのにのこのこ女の家に行くなんてダメですね。, 幸福を外に求めるのは知恵を他の人の頭に求めるよりももっと無駄だ。
仕事上はほとんど接点ないです。, 人は誰でも自分の価値を認めてもらいたがっています。
正月明け今年に入り仕事に来なくなってしまい。, 失敗がいくつも見つかったら成功が近いと思いなさい。失敗は成功に至る方法論の間違いを告げるメッセージです。
どの方とも長続きしていません。, 私のこのヘタな文字つたない文章も見てくれる人のおかげで書かせていただけるんです。
相手を憎む事が出来ません。, 人の上に立つ者は部下の悩みを良く聞くように心がけなければ良い仕事は出来ない。
損している気がして。, 自分の得意な形に逃げないということを心がけている。
皆心配かけてしまってるかなとは思うけど。。皆どう思ってるでしょう。, 人間は誰でもそうですが失敗することはよくあります。
そうです自分だけがひきずってるなんて情けない。, 私の知っていることは誰だって知ることができる。しかしこの心だけは私だけしか持つことができない。
挨拶するタイミングがないですね。, 人間にとってのいちばんの宝は自分が創り出したものを食べることだ。
疲れてしまって。, みんなからのメッセージ全部読んだよ。本当にうれしい!励みになったよ。
もうこの関係の落とし所がわからず迷宮に迷い込んでしまいました。, 何かに感動するとその感動を人のために使えないかと感じませんか。
うんうん！確かに忙しくなるとひとりの時間をとれずに週間が過ぎてしまうかも。, 自分よりすごい相手を超えられる自分になれ。
ものすごくショックです。, 人脈というものはどれだけ作っても薄くなる。
残念ながら相談した彼とは別れてしまいました。, 何回ものチャンスはあったのですがぶっちぇりけってしまい残念です。
夜一緒の部屋なのが苦痛で。, 人を見るのに3分半見る。
彼は自立した女性が好きって言ってて。わたしはなれないなーと。, 我々は何かを得ることによって生活しているが人生は与えることによって豊かになる。
相変わらず彼女は私に対して強気で上から目線で。, 仕事も遊びも全力でやる。それが私の目指す働き方です。
もうおかしくて状況的に。, あなたが何歳だろうとわたしには興味はない。
まだ伝えてないです。, あなたが倒れたことはどうでもいいのです。私はあなたが立ち直ることに関心があるのです!。
私自身動揺していますね。, どんなことでも心をこめて行うようにしてください。なぜなら心がこもったものは相手を感動させる力があるからです。
明日は私から告白したらダメ。, 俺の海馬っていい女専用だから大事な事は覚えてんの。
俺はしてあげるのはいいけどしてもらうのは苦手と。, 仕事で困難に直面したときでも受身一方の気持ちだと困難から逃げることしか考えません。
年も何もなくきてしまい年齢も年齢で。, 人間死ぬ気になりゃ何でも出来る。
以前も相談した彼とまだはっきりしない関係が続いております。, 俺の眉毛はどこまでも自由でワイルドなのさ。
今日も仕事の事でイライラしてたんで気持ち切り替えないとです。, 人間は何もしないで遊んでいる時に育つんだよ。
そうですか申しわけありません。, 人間は誰でも幸福になるチャンスはある。
はい。辛いだけなんで。, 僕が思うに苦しみを経験しない人間は本当の意味で大人になることはできないよ。苦しむというのは実はとても大事なことなんだ。
この年になって彼氏もいません恋愛したいんですがなかなかたどり着けないんです。, 私は今夜決断する。
気づかれているからかな。, あなたは決して独りではありません。
これまで恋愛において裏切られてきたことばっかりで男性を信じれなくて。, どうして生きているの君は僕の生き方を嫌う僕だから。
それが仇となって派遣の選考に落ちてしまいますかね！。, 人間の感情というものは非常に単純なものでその人の心の状態が外出不起こに表れる。
年片思いしてるのは望みがないのかと不安で。, 愛の孤独を知ったがゆえに愛する者の反対に対する恐れがもっと大きくなる。
生産性ないですもんね。, 私は若い人の期待にはできるだけ答えるようにしています。
具体的に何が不安定なんでしょう。, 何事も修行と思ひする人は身の苦しみは消えはつるなり。
妄想です。具体的にいつとかは話せていないです。, 私はすべての自分の書物を閉じてしまった。
だったらつらい。, 私はあなたに助言する。友よ人を懲らしめたいという強い衝動を持つ者を信用するな。
嫌われてるのかなとさえ思ってました。, 自分の弱さ過ちを知ってもらいたいそれを認めることが大事なんだと。
もやもやと悩んでしまって。, 仕事は自分で探して創るものだ。自分の満足のいくところから始まり自分の納得のいくところで終わる。
お金に困ってるらしく。, 自分の心の声に耳を傾けるのは難しい。
でも本音は寂しいです。, 人生の舵取りは金庫の数字合わせのようなものである。
きっと反応に困られたのではないかと。, 俺は俺の稼ぎでしか飛ばねえよ。
悩みすぎてまた変なこと考えてないか心配ですね。, 自分の信念貫いて人の希望になってやれ。
さらに混乱してしまって。, 私は基本的に脳みそで恋愛するのでどうすれば喜ぶか相手が喜ぶかという視点で恋愛をしていく。
駆け引きとかわたしできなくて。, どんな人生であろうと自分で後悔したくない。
不安になります。, 人間は適切に勇気づけられればこころのなかの生命力をよみがえらせて過酷な体験を乗り越えていく力も持っている。
しつこいとか思われないかな。, 自分が心に何を望んでいるかを見つけ出すことそれがすべてです。
彼女と将来の見つかるかわからない彼女。, 人前に出るのが嫌で嫌でその反動が一気に出て目が開いたんだと思うけども。
